dataset,confounder,arm,item,eta2,n
depmap,OncotreeLineage,expression,HMGCR,0.0696803735278701,1065
depmap,OncotreeLineage,expression,HMGCS1,0.052140481281317576,1065
depmap,OncotreeLineage,expression,HMOX1,0.23314358647625144,1065
depmap,OncotreeLineage,expression,HNF1B,0.3556215066791951,1065
depmap,OncotreeLineage,expression,HNRNPH1,0.1678246406343235,1065
depmap,OncotreeLineage,expression,HOMER2,0.1727241764845897,1065
depmap,OncotreeLineage,expression,HOOK2,0.25199439575456956,1065
depmap,OncotreeLineage,expression,HS2ST1,0.16754900054181104,1065
depmap,OncotreeLineage,expression,HSPA1A,0.32769944721844163,1065
depmap,OncotreeLineage,expression,HSPA4,0.10862376954599075,1065
depmap,OncotreeLineage,expression,HSPA8,0.14534894417274855,1065
depmap,OncotreeLineage,expression,HSPD1,0.14241961198420755,1065
depmap,OncotreeLineage,expression,HTRA1,0.3735843210371165,1065
depmap,OncotreeLineage,expression,HYOU1,0.10237415899333324,1065
depmap,OncotreeLineage,expression,IARS2,0.12979010620357942,1065
depmap,OncotreeLineage,expression,ICAM1,0.21678282824816092,1065
depmap,OncotreeLineage,expression,ICAM3,0.40097921615847043,1065
depmap,OncotreeLineage,expression,ICMT,0.1725559092644569,1065
depmap,OncotreeLineage,expression,ID2,0.17076026755843257,1065
depmap,OncotreeLineage,expression,IDE,0.09972923051188669,1065
depmap,OncotreeLineage,expression,IER3,0.37541979503677764,1065
depmap,OncotreeLineage,expression,IFNAR1,0.08411715687477603,1065
depmap,OncotreeLineage,expression,IFRD2,0.14346229235338817,1065
depmap,OncotreeLineage,expression,IGF1R,0.18380996102645583,1065
depmap,OncotreeLineage,expression,IGF2BP2,0.3713671030585732,1065
depmap,OncotreeLineage,expression,IGF2R,0.18714285022833682,1065
depmap,OncotreeLineage,expression,IGFBP3,0.30663580473688923,1065
depmap,OncotreeLineage,expression,IGHMBP2,0.13490797456515638,1065
depmap,OncotreeLineage,expression,IKBKB,0.18058672822112073,1065
depmap,OncotreeLineage,expression,IKBKE,0.1577371361883063,1065
depmap,OncotreeLineage,expression,IKZF1,0.9052812323163819,1065
depmap,OncotreeLineage,expression,IL1B,0.2216376109785388,1065
depmap,OncotreeLineage,expression,IL4R,0.18913921197160058,1065
depmap,OncotreeLineage,expression,ILK,0.2030582764871781,1065
depmap,OncotreeLineage,expression,INPP1,0.23622138767647416,1065
depmap,OncotreeLineage,expression,INPP4B,0.3538737967396537,1065
depmap,OncotreeLineage,expression,INSIG1,0.15297827168382727,1065
depmap,OncotreeLineage,expression,INTS3,0.12532769609700634,1065
depmap,OncotreeLineage,expression,INTS6,0.07587917593103177,1065
depmap,OncotreeLineage,expression,IPO13,0.26587727211236833,1065
depmap,OncotreeLineage,expression,IQGAP1,0.1847400941714656,1065
depmap,OncotreeLineage,expression,ISOC1,0.1786553450319643,1065
depmap,OncotreeLineage,expression,ITFG1,0.18252048101048282,1065
depmap,OncotreeLineage,expression,ITGAE,0.09842200025809938,1065
depmap,OncotreeLineage,expression,ITGAV,0.46911389337199844,1065
depmap,OncotreeLineage,expression,ITGB1BP1,0.12477296900562672,1065
depmap,OncotreeLineage,expression,ITGB5,0.46272040081877697,1065
depmap,OncotreeLineage,expression,JMJD6,0.1471392253087086,1065
depmap,OncotreeLineage,expression,JUN,0.2309583967631259,1065
depmap,OncotreeLineage,expression,KAT6A,0.14711211977132543,1065
depmap,OncotreeLineage,expression,KAT6B,0.17376912709665304,1065
depmap,OncotreeLineage,expression,KCNK1,0.39610627301621754,1065
depmap,OncotreeLineage,expression,KCTD5,0.09842750681173715,1065
depmap,OncotreeLineage,expression,KDM3A,0.12709349736768358,1065
depmap,OncotreeLineage,expression,KDM5A,0.0804870368907896,1065
depmap,OncotreeLineage,expression,KDM5B,0.2717743456033694,1065
depmap,OncotreeLineage,expression,KEAP1,0.08823163155434995,1065
depmap,OncotreeLineage,expression,KIAA0753,0.12517794173078198,1065
depmap,OncotreeLineage,expression,KIF11,0.11975198463962605,1065
depmap,OncotreeLineage,expression,KIF14,0.11353437550654966,1065
depmap,OncotreeLineage,expression,KIF18A,0.09854648052598562,1065
depmap,OncotreeLineage,expression,KIF20A,0.16326412373354857,1065
depmap,OncotreeLineage,expression,KIF2C,0.14117741918205043,1065
depmap,OncotreeLineage,expression,KIF5C,0.3239069518877296,1065
depmap,OncotreeLineage,expression,KIT,0.20712299687559615,1065
depmap,OncotreeLineage,expression,KLF5,0.5519604645484134,1065
depmap,OncotreeLineage,expression,KLHDC2,0.11240499216999061,1065
depmap,OncotreeLineage,expression,KLHL21,0.20463389663142087,1065
depmap,OncotreeLineage,expression,KLHL9,0.07091644359053909,1065
depmap,OncotreeLineage,expression,KRAS,0.10007529250754152,1065
depmap,OncotreeLineage,expression,KRT14,0.4145152502308091,1065
depmap,OncotreeLineage,expression,KRT17,0.43197759971246946,1065
depmap,OncotreeLineage,expression,KRT5,0.446740502038063,1065
depmap,OncotreeLineage,expression,KTN1,0.20220054749442076,1065
depmap,OncotreeLineage,expression,LAMA3,0.4468762770110317,1065
depmap,OncotreeLineage,expression,LAP3,0.11347396125392373,1065
depmap,OncotreeLineage,expression,LBR,0.2502474007051791,1065
depmap,OncotreeLineage,expression,LGALS8,0.1699815768962071,1065
depmap,OncotreeLineage,expression,LGMN,0.47271267843352627,1065
depmap,OncotreeLineage,expression,LIG1,0.18468922273888289,1065
depmap,OncotreeLineage,expression,LIPA,0.15167182716419583,1065
depmap,OncotreeLineage,expression,LONP1,0.2137308413770608,1065
depmap,OncotreeLineage,expression,LOXL1,0.3662225982745656,1065
depmap,OncotreeLineage,expression,LPAR2,0.2513669861791155,1065
depmap,OncotreeLineage,expression,LPGAT1,0.15089758528108424,1065
depmap,OncotreeLineage,expression,LRP10,0.20178238679900218,1065
depmap,OncotreeLineage,expression,LRPAP1,0.17161215423784862,1065
depmap,OncotreeLineage,expression,LRRC41,0.17466905809856978,1065
depmap,OncotreeLineage,expression,LSM6,0.18310368410070943,1065
depmap,OncotreeLineage,expression,LSM8,0.1560003617269452,1065
depmap,OncotreeLineage,expression,LSR,0.5474977553585065,1065
depmap,OncotreeLineage,expression,LYN,0.26222511490337663,1065
depmap,OncotreeLineage,expression,LYRM1,0.1568784059325213,1065
depmap,OncotreeLineage,expression,MACF1,0.20820827144920037,1065
depmap,OncotreeLineage,expression,MAD2L2,0.1896625270904359,1065
depmap,OncotreeLineage,expression,MAGOH,0.09242464824745923,1065
depmap,OncotreeLineage,expression,MALT1,0.16740643601646998,1065
depmap,OncotreeLineage,expression,MAN2B1,0.2157742116155663,1065
depmap,OncotreeLineage,expression,MAP2K5,0.16927350172951036,1065
depmap,OncotreeLineage,expression,MAP3K4,0.16284394845980205,1065
depmap,OncotreeLineage,expression,MAP4K4,0.2324004002076182,1065
depmap,OncotreeLineage,expression,MAP7,0.45544669557837375,1065
depmap,OncotreeLineage,expression,MAPK13,0.4411624246799315,1065
depmap,OncotreeLineage,expression,MAPK1IP1L,0.159031389638155,1065
depmap,OncotreeLineage,expression,MAPK9,0.16067143561443367,1065
depmap,OncotreeLineage,expression,MAPKAPK2,0.09041350276021105,1065
depmap,OncotreeLineage,expression,MAPKAPK3,0.1941052097304087,1065
depmap,OncotreeLineage,expression,MAPKAPK5,0.16926452842892994,1065
depmap,OncotreeLineage,expression,MAPT,0.2081598485729623,1065
depmap,OncotreeLineage,expression,MARS2,0.3055032724281605,1065
depmap,OncotreeLineage,expression,MAST2,0.20521891603341594,1065
depmap,OncotreeLineage,expression,MAT2A,0.15129922209536595,1065
depmap,OncotreeLineage,expression,MBNL1,0.249797216497663,1065
depmap,OncotreeLineage,expression,MBNL2,0.2567201474230394,1065
depmap,OncotreeLineage,expression,MBOAT7,0.25607403284259567,1065
depmap,OncotreeLineage,expression,MBTPS1,0.08512430882532684,1065
depmap,OncotreeLineage,expression,MCL1,0.09020990426180908,1065
depmap,OncotreeLineage,expression,MCM3,0.19726080343833688,1065
depmap,OncotreeLineage,expression,MCOLN1,0.22000329348139375,1065
depmap,OncotreeLineage,expression,MDM2,0.15093840086605992,1065
depmap,OncotreeLineage,expression,ME2,0.29245750222933636,1065
depmap,OncotreeLineage,expression,MED1,0.11072635831638451,1065
depmap,OncotreeLineage,expression,MED12,0.19347943447313262,1065
depmap,OncotreeLineage,expression,MEF2C,0.4226025214165078,1065
depmap,OncotreeLineage,expression,MELK,0.1254842101930844,1065
depmap,OncotreeLineage,expression,MEST,0.21307159477757925,1065
depmap,OncotreeLineage,expression,MFSD10,0.16122317033899963,1065
depmap,OncotreeLineage,expression,MIA,0.4975913238495316,1065
depmap,OncotreeLineage,expression,MICALL1,0.1937267959050409,1065
depmap,OncotreeLineage,expression,MKI67,0.12867807586157112,1065
depmap,OncotreeLineage,expression,MKNK1,0.14954833447169844,1065
depmap,OncotreeLineage,expression,MLEC,0.18722784428779438,1065
depmap,OncotreeLineage,expression,MLLT11,0.38185680343623996,1065
depmap,OncotreeLineage,expression,MLPH,0.34706145931781723,1065
depmap,OncotreeLineage,expression,MMP1,0.1733689022723764,1065
depmap,OncotreeLineage,expression,MMP11,0.11012539165674184,1065
depmap,OncotreeLineage,expression,MMP2,0.4186990204960525,1065
depmap,OncotreeLineage,expression,MMS22L,0.1458938060630525,1065
depmap,OncotreeLineage,expression,MOK,0.26443448727351854,1065
depmap,OncotreeLineage,expression,MPC2,0.16076767591703736,1065
depmap,OncotreeLineage,expression,MPZL1,0.19717561934312708,1065
depmap,OncotreeLineage,expression,MRPL19,0.1471493649875892,1065
depmap,OncotreeLineage,expression,MRPL33,0.22267619682557035,1065
depmap,OncotreeLineage,expression,MRPL57,0.10788815678510179,1065
depmap,OncotreeLineage,expression,MRPS16,0.07246955662929316,1065
depmap,OncotreeLineage,expression,MRPS2,0.06098107874955926,1065
depmap,OncotreeLineage,expression,MSH6,0.1831893720546327,1065
depmap,OncotreeLineage,expression,MSRA,0.18774913459444806,1065
depmap,OncotreeLineage,expression,MSTO1,0.16415479420554338,1065
depmap,OncotreeLineage,expression,MTA1,0.20469625022635887,1065
depmap,OncotreeLineage,expression,MTF2,0.20999013564956232,1065
depmap,OncotreeLineage,expression,MTFR1,0.16401441509970274,1065
depmap,OncotreeLineage,expression,MTHFD2,0.2401310271188931,1065
depmap,OncotreeLineage,expression,MUC1,0.28835787367086785,1065
depmap,OncotreeLineage,expression,MVP,0.2705588795463041,1065
depmap,OncotreeLineage,expression,MYBL2,0.1909926921913484,1065
depmap,OncotreeLineage,expression,MYC,0.35626764245398307,1065
depmap,OncotreeLineage,expression,MYCBP,0.12704722531105447,1065
depmap,OncotreeLineage,expression,MYCBP2,0.22697641254914874,1065
depmap,OncotreeLineage,expression,MYH9,0.15370743436988124,1065
depmap,OncotreeLineage,expression,MYL9,0.22829991311904882,1065
depmap,OncotreeLineage,expression,MYLK,0.2813777958963149,1065
depmap,OncotreeLineage,expression,MYO10,0.35271312154853074,1065
depmap,OncotreeLineage,expression,NAA10,0.09555189073969332,1065
depmap,OncotreeLineage,expression,NAPG,0.10030977091121714,1065
depmap,OncotreeLineage,expression,NAT1,0.1400771651313828,1065
depmap,OncotreeLineage,expression,NCAPD2,0.12441180045600672,1065
depmap,OncotreeLineage,expression,NCAPD3,0.2013421490693959,1065
depmap,OncotreeLineage,expression,NCK2,0.11368697884803002,1065
depmap,OncotreeLineage,expression,NCOA3,0.13341139097833465,1065
depmap,OncotreeLineage,expression,NELFB,0.1131632973467909,1065
depmap,OncotreeLineage,expression,NENF,0.12887237642930327,1065
depmap,OncotreeLineage,expression,NET1,0.3100079130935865,1065
depmap,OncotreeLineage,expression,NF2,0.15545459123295144,1065
depmap,OncotreeLineage,expression,NFATC3,0.2552704586574065,1065
depmap,OncotreeLineage,expression,NFATC4,0.17256994922603044,1065
depmap,OncotreeLineage,expression,NFE2L2,0.21378686986328174,1065
depmap,OncotreeLineage,expression,NFIL3,0.07706554834454034,1065
depmap,OncotreeLineage,expression,NFKB2,0.21215895964847117,1065
depmap,OncotreeLineage,expression,NFKBIA,0.22434400229845058,1065
depmap,OncotreeLineage,expression,NFKBIB,0.15333217571773047,1065
depmap,OncotreeLineage,expression,NFKBIE,0.15907281889800529,1065
depmap,OncotreeLineage,expression,NHLRC2,0.08106343982224455,1065
depmap,OncotreeLineage,expression,NIPSNAP1,0.13442244671090084,1065
depmap,OncotreeLineage,expression,NISCH,0.16928948853979972,1065
depmap,OncotreeLineage,expression,NIT1,0.06347120860810755,1065
depmap,OncotreeLineage,expression,NMNAT1,0.08737836492963828,1065
depmap,OncotreeLineage,expression,NMT1,0.13070181469074327,1065
depmap,OncotreeLineage,expression,NNT,0.18277265230967488,1065
depmap,OncotreeLineage,expression,NOL3,0.28078481092339036,1065
depmap,OncotreeLineage,expression,NOLC1,0.1303755688419957,1065
depmap,OncotreeLineage,expression,NOS3,0.12145393360623738,1065
depmap,OncotreeLineage,expression,NOSIP,0.10393570450177159,1065
depmap,OncotreeLineage,expression,NOTCH1,0.13702259184128998,1065
depmap,OncotreeLineage,expression,NPC1,0.2083106080185819,1065
depmap,OncotreeLineage,expression,NPDC1,0.2583377643151204,1065
depmap,OncotreeLineage,expression,NPEPL1,0.17662641347165098,1065
depmap,OncotreeLineage,expression,NPM1,0.11815080981025294,1065
depmap,OncotreeLineage,expression,NPRL2,0.2897318906104127,1065
depmap,OncotreeLineage,expression,NR1H2,0.12394789871179415,1065
depmap,OncotreeLineage,expression,NR2F6,0.2854735137567821,1065
depmap,OncotreeLineage,expression,NR3C1,0.3204824097087492,1065
depmap,OncotreeLineage,expression,NRAS,0.16098879293084728,1065
depmap,OncotreeLineage,expression,NRIP1,0.1730154982810244,1065
depmap,OncotreeLineage,expression,NSF,0.20516262228213408,1065
depmap,OncotreeLineage,expression,NT5DC2,0.19102987423514448,1065
depmap,OncotreeLineage,expression,NUCB2,0.20074877657663862,1065
depmap,OncotreeLineage,expression,NUDCD3,0.145374326644383,1065
depmap,OncotreeLineage,expression,NUDT9,0.191771302196288,1065
depmap,OncotreeLineage,expression,NUF2,0.13389349313998358,1065
depmap,OncotreeLineage,expression,NUP133,0.09906294933528964,1065
depmap,OncotreeLineage,expression,NUP43,0.15113783157341704,1065
depmap,OncotreeLineage,expression,NUP85,0.12704680461093437,1065
depmap,OncotreeLineage,expression,NUP88,0.08564437647421454,1065
depmap,OncotreeLineage,expression,NUP93,0.08654805820390513,1065
depmap,OncotreeLineage,expression,NUSAP1,0.13331647024756577,1065
depmap,OncotreeLineage,expression,NVL,0.17664847813745502,1065
depmap,OncotreeLineage,expression,NXT1,0.061645275181978564,1065
depmap,OncotreeLineage,expression,ORC1,0.19983118989944224,1065
depmap,OncotreeLineage,expression,ORC6,0.12648154784712273,1065
depmap,OncotreeLineage,expression,OXA1L,0.11860295972639574,1065
depmap,OncotreeLineage,expression,OXCT1,0.13506384114381736,1065
depmap,OncotreeLineage,expression,OXSR1,0.11770612867185601,1065
depmap,OncotreeLineage,expression,P4HA2,0.42161639571266096,1065
depmap,OncotreeLineage,expression,P4HTM,0.2523989208073832,1065
depmap,OncotreeLineage,expression,PACSIN3,0.41041857788804226,1065
depmap,OncotreeLineage,expression,PAF1,0.14810956046221194,1065
depmap,OncotreeLineage,expression,PAFAH1B1,0.14213499254160886,1065
depmap,OncotreeLineage,expression,PAFAH1B3,0.16857941151822087,1065
depmap,OncotreeLineage,expression,PAICS,0.17653853122869104,1065
depmap,OncotreeLineage,expression,PAK1,0.09506649199548026,1065
depmap,OncotreeLineage,expression,PAK4,0.25359047740646573,1065
depmap,OncotreeLineage,expression,PAK6,0.34200648655793886,1065
depmap,OncotreeLineage,expression,PAN2,0.1499785423920188,1065
depmap,OncotreeLineage,expression,PARP1,0.2570813579852104,1065
depmap,OncotreeLineage,expression,PARP2,0.1612940938471796,1065
depmap,OncotreeLineage,expression,PAX8,0.420051667370203,1065
depmap,OncotreeLineage,expression,PCBD1,0.380962192260837,1065
depmap,OncotreeLineage,expression,PCCB,0.14958095905277877,1065
depmap,OncotreeLineage,expression,PCK2,0.14980079570522634,1065
depmap,OncotreeLineage,expression,PCM1,0.26023147789682644,1065
depmap,OncotreeLineage,expression,PCMT1,0.12741148955914958,1065
depmap,OncotreeLineage,expression,PCNA,0.08569132895802499,1065
depmap,OncotreeLineage,expression,PDCD2,0.10932344437899844,1065
depmap,OncotreeLineage,expression,PDGFA,0.25776628888648956,1065
depmap,OncotreeLineage,expression,PDHX,0.10924351985011346,1065
depmap,OncotreeLineage,expression,PDIA5,0.1851294140324365,1065
depmap,OncotreeLineage,expression,PDLIM1,0.24569320105885645,1065
depmap,OncotreeLineage,expression,PDS5A,0.15461480826879373,1065
depmap,OncotreeLineage,expression,PECR,0.1918214824861942,1065
depmap,OncotreeLineage,expression,PELO,0.17198052351081397,1065
depmap,OncotreeLineage,expression,PEX11A,0.29192626436037994,1065
depmap,OncotreeLineage,expression,PFKL,0.17721881075477386,1065
depmap,OncotreeLineage,expression,PFN1,0.11450540504975015,1065
depmap,OncotreeLineage,expression,PGD,0.1130423917728277,1065
depmap,OncotreeLineage,expression,PGK1,0.11895907388553173,1065
depmap,OncotreeLineage,expression,PGM1,0.18696174973655022,1065
depmap,OncotreeLineage,expression,PGR,0.10791514908309525,1065
depmap,OncotreeLineage,expression,PHGDH,0.1071357524456372,1065
depmap,OncotreeLineage,expression,PHKB,0.14259288374301182,1065
depmap,OncotreeLineage,expression,PHKG2,0.13404230347909635,1065
depmap,OncotreeLineage,expression,PIGB,0.2139680339539741,1065
depmap,OncotreeLineage,expression,PIH1D1,0.10496978035312182,1065
depmap,OncotreeLineage,expression,PIK3C2B,0.23879133253359755,1065
depmap,OncotreeLineage,expression,PIK3C3,0.22553401443862903,1065
depmap,OncotreeLineage,expression,PIK3CA,0.09046134246057562,1065
depmap,OncotreeLineage,expression,PIK3R3,0.21284983775777983,1065
depmap,OncotreeLineage,expression,PIK3R4,0.09084342406058485,1065
depmap,OncotreeLineage,expression,PIN1,0.12112708608663121,1065
depmap,OncotreeLineage,expression,PIP4K2B,0.24092214296712725,1065
depmap,OncotreeLineage,expression,PKIG,0.23557677103495123,1065
depmap,OncotreeLineage,expression,PKMYT1,0.09753477603704189,1065
depmap,OncotreeLineage,expression,PLA2G15,0.15811736423559358,1065
depmap,OncotreeLineage,expression,PLA2G4A,0.1582649669834188,1065
depmap,OncotreeLineage,expression,PLCB3,0.34316113239879326,1065
depmap,OncotreeLineage,expression,PLEKHJ1,0.184657633905081,1065
depmap,OncotreeLineage,expression,PLEKHM1,0.08359811866839356,1065
depmap,OncotreeLineage,expression,PLK1,0.09277467851949606,1065
depmap,OncotreeLineage,expression,PLOD3,0.385126343059832,1065
depmap,OncotreeLineage,expression,PLS1,0.43592613238790867,1065
depmap,OncotreeLineage,expression,PLSCR1,0.21562288856729056,1065
depmap,OncotreeLineage,expression,PMAIP1,0.1591047076160972,1065
depmap,OncotreeLineage,expression,PMM2,0.09765738768057781,1065
