Symbol,variance
ZSWIM5,0.8204990132874748
ERO1LB,0.8204525724358531
UAP1L1,0.8203030196636097
KL,0.8201707309822894
OLIG2,0.8201447179643618
FANCB,0.8193143934418222
PARD6G,0.8190343094505138
CEP170,0.8188654774020943
SRD5A3,0.8187799077491232
SEC23A,0.8186667244195016
CAPRIN2,0.8185582868958107
TMTC4,0.818305217559802
ITPRIP,0.8179905475706908
TMEM205,0.817727887156905
USP40,0.8176397694977293
STK32C,0.8176229856406048
AGPAT2,0.8176174595124658
ZFR,0.81744314435639
TMEM116,0.8166480265614359
CHAF1A,0.8165570482140315
TRIM24,0.8164811416426082
TMCO4,0.8163023360140386
PGD,0.8162506588892949
ATOX1,0.8159453604085753
TMEM38B,0.8155809695933752
ITGAL,0.8153126015514444
PIM3,0.8152854834913983
C10orf10,0.8151714735978695
MYCBP2,0.8151276187593576
RPS6KA1,0.8147353057730795
HLA-F,0.8146695476010843
CERS4,0.8145985994183573
ZNF655,0.814195512380744
TATDN1,0.8139042713519045
FGA,0.8138868147878686
HIST1H2BH,0.8138590743838626
MINA,0.8136399384004666
ECM2,0.8132000731991748
JAK2,0.8129808144563592
SH3GL2,0.8129325366877492
CRYBA2,0.8128115264367856
RCN3,0.812599013443172
ZNF618,0.8125355489857877
PARP6,0.8123440404571218
CHD7,0.812310435414035
ATP10D,0.8122449082999346
NADSYN1,0.8116581081386434
MPP5,0.811650643071712
CORO1C,0.8115748286218735
RCBTB2,0.8109423975366616
MATN3,0.8108285558405545
RPL27A,0.8101759217467565
INO80C,0.8096627826161403
ENOX1,0.8095386180539507
CDH18,0.8093544341732147
WNT4,0.8089849957630645
MTA3,0.8088097132938629
PLEKHA5,0.808720552874694
WDFY2,0.8086508238000406
RASSF7,0.8084756852988734
FKBP1A,0.8084723970090173
RILP,0.808327347442898
CDT1,0.8080388434578983
CPM,0.8078383006663504
AMTN,0.8078202135557074
PARP1,0.8077503430665621
UBE2T,0.8076056707324839
RBBP8,0.8075203875668266
POLE,0.8069170349482627
PTTG1,0.8069042631330923
ARHGEF6,0.806750603421861
CCDC68,0.80625960558757
IGF2R,0.8062027685586888
RNF19A,0.8059369497344336
PLEKHG3,0.8057117221552312
BLCAP,0.8053953700573487
GPR176,0.8053648108390712
PDLIM5,0.805109865193438
MARVELD2,0.8050970849712035
IVNS1ABP,0.8050814783367172
MUC4,0.8049078528096747
KLC3,0.8048405019827695
TMEM65,0.8048234997041082
GCG,0.8048140564805903
NEUROG2,0.8047421316221567
TMEM140,0.8045181640593073
CALML3,0.8037279210863711
NCAPG,0.803699050867519
Unnamed: 17477,0.8036501522771539
SNHG1,0.8034996038277168
NCOA3,0.8031185355380014
MAP6,0.8030724677273582
CSGALNACT2,0.8025546588153123
ASB9,0.8023511663087907
SLC8A3,0.8023020045515942
CSAD,0.8018464320383265
VSTM2L,0.8015431065816627
CCDC64B,0.8012847664355638
TMEM9,0.8010744340282099
FAM210A,0.800784872525562
OXR1,0.8007458149856953
ZNF226,0.8006943032706636
APOH,0.8003918524827577
C10orf90,0.800339381309623
SFXN4,0.8001910512587801
DEGS1,0.7994726402570227
IL10RB,0.7991376906502444
CAPS,0.7988198533035467
IVL,0.7984802080584198
RASGRP1,0.7981303802867498
DPM3,0.7981043827572409
GOT1,0.7980081126517184
MAPK10,0.7978736344109849
SLC35F5,0.7978331348058217
DCK,0.7975633645078406
SRR,0.7970962420677365
GLS,0.796944990343183
NPAS2,0.7968362889772619
SHMT1,0.796594601511122
MATK,0.7965712736748198
HIST1H1D,0.7962126509651206
DRAP1,0.796132857230797
ARMC9,0.7961172180778385
ZFAND2A,0.7959504972725092
CNDP2,0.7955664105614912
USP31,0.7954124284352949
AQP11,0.7953244742836884
DPYD,0.79497762050457
HEXIM1,0.7945191638375604
CXorf38,0.794477412965586
ZNF610,0.7944362382338909
NEK2,0.7941071092854741
TNFRSF10B,0.793956405530883
NAA11,0.7939209042423063
TBC1D16,0.7938983412216369
DLEU1,0.7938756272868638
ZNF581,0.793791920873216
CYP2S1,0.7933422352979562
SYCP2L,0.7932595010137506
FAM212A,0.7930350628555379
COX7A1,0.7929457608433572
RECQL4,0.7927160956476128
EDIL3,0.7924685141306412
TNS4,0.7924322004006142
MYADM,0.7923425291682831
SEC31B,0.7923260115305718
PHOX2A,0.7919528037239121
RASA1,0.791900124084277
RNFT2,0.7917250411290466
NIPAL3,0.7914475329987806
HDHD1,0.7909203300461074
S1PR1,0.7908827963145534
CCDC112,0.7908634357582696
ANGPTL4,0.7907250131534757
PIK3R1,0.7906753303596589
DST,0.7906683253189128
NRSN1,0.7906375681247851
Unnamed: 17710,0.789733361027551
DCXR,0.7896660197751703
C19orf66,0.7893018769197118
C2orf82,0.7888133061083563
LAMA5,0.7884960410568597
HEY2,0.7884803272707571
SYNGR1,0.78806437683379
ZNF544,0.7879374888981637
LPAR2,0.787415829514642
ITGB7,0.7872727543944076
FBXO25,0.7871107246937815
CUEDC1,0.7869975518938204
GPR116,0.7869013465812896
SLC15A4,0.7859713909770628
SHMT2,0.7856265021821965
C7orf41,0.7854637449143701
PLAA,0.7854569884104353
RFC3,0.7852434775767483
CAPN1,0.78488546048748
PRAF2,0.7843431044277261
ALOX5,0.783870892129192
NSMAF,0.7837157455909863
HHIPL2,0.7834899671350165
LBR,0.782987167047497
HOXA2,0.7819431403924453
UNG,0.7818640553165874
Unnamed: 1750,0.7814491525328985
SNRNP25,0.7808928340574038
CCDC167,0.7808248194333526
MALAT1,0.7807750377747477
DNAJC30,0.7807253679841113
CLDN2,0.7807192334654093
ZNF311,0.7806925063071473
MR1,0.7800850517218133
RABAC1,0.7800315856542716
AXIN2,0.7799256833529231
FOXO1,0.7796732707598326
BCL2,0.7796636691522608
CYB5R4,0.7796124841972101
ACYP1,0.7795212641350722
NCCRP1,0.7793750798941792
C9orf135,0.7791409411826455
RHBDD2,0.7791239678471947
DENND5A,0.7791117608586505
ASAP3,0.7789047661496633
HHIP,0.7785563880086156
PTTG1IP,0.7784037863067611
MS4A8B,0.7775143618451361
Unnamed: 84,0.7774585962949414
PSPH,0.7769574168498175
RGL1,0.7768216284234326
F2RL2,0.7767548663997041
LYRM5,0.7766901373007484
NUDT1,0.77666165155663
BIN3,0.776455207896175
THBS3,0.7763374837390709
TBC1D19,0.7758685714439462
FBLIM1,0.7757698373568429
RAB4B,0.7757639600975893
ALS2CL,0.7754580106627921
GBP6,0.775399250517635
OLFML2B,0.7748182686561139
IFNGR2,0.7747714873325133
IL33,0.7747430863924336
C12orf57,0.7747244416537152
CCNDBP1,0.7741901105988778
PLTP,0.7736334978574421
ABHD15,0.7732809038737665
PRRG4,0.7731018849987114
FAH,0.7730655152956193
ME2,0.7729961651283973
NSUN5P1,0.7729792287654007
DDC,0.772929243612717
STAR,0.7724713951972328
ZC3H8,0.7724295274848543
FIG4,0.7720730414927663
HEXIM2,0.7718148958394684
CREM,0.7717093375734447
TSPAN31,0.7715833073174941
NT5C3B,0.7715202331776925
KIAA1279,0.771326143298121
PRF1,0.7713097744247153
PPP1R17,0.7710921561901831
ZBTB33,0.7709185207317426
SERPINB4,0.7707474828670624
RANBP6,0.7707041278832925
VNN1,0.7706114317246912
ADAMTS17,0.7705553685086884
SLC39A6,0.7705306623696558
IL17RA,0.7700975831480126
B3GALT2,0.7700200025052162
ANKRD13A,0.7700174800378569
ACADM,0.769767459897808
FAM174A,0.7697461477714342
ERBB2,0.7695103197223714
ADI1,0.7688277523036551
CRIPAK,0.76867125419433
RAB4A,0.7684005118312481
ACVR2A,0.7683816563401447
REXO2,0.7680067298279941
ATAD2B,0.7679933237687505
CTPS1,0.76789226796796
ESRRG,0.7675047561739448
KIF1C,0.7670824137570986
ATP7A,0.7668384358821265
LRIF1,0.7667580269474226
SLCO4A1,0.7663448318125157
LAP3,0.76612722364892
AURKA,0.7661157265213197
Unnamed: 17379,0.7660733677485551
ECT2,0.7658622513809938
C4orf52,0.7658010309841334
PYCR1,0.7656978438580833
POP1,0.7656063349733305
MAP2K4P1,0.7654756982590454
LINC00514,0.7653905857967481
CD63,0.7652725076266368
WDFY1,0.7651137442321111
CBY1,0.7650445988001269
RABL2A,0.7650079220495181
SLC16A12,0.7648337376642399
MAN2B1,0.7646856791517525
RAP2A,0.7640632793552999
TCF3,0.7637780850081691
VAMP3,0.7636215455550716
TLE2,0.7634948512021336
EIF2AK3,0.7633956575236994
DPH3,0.7629690726357872
ARL6IP5,0.7628984280754942
CAAP1,0.7628396493063135
Unnamed: 17108,0.7627527886861157
TMEM79,0.7626032120714301
IRAK1,0.7624523649298551
DDX39A,0.7620307765855792
FGFBP2,0.7618676974970489
LDLRAD4,0.7618170947156365
AQP1,0.7616191145510984
TBC1D4,0.7615266029965692
TFR2,0.7612343518710049
ATP1A1,0.7608548444677614
SERPINA6,0.7606350812261676
TMEM187,0.7600815173771249
SLC35E3,0.7600157293854664
SGOL2,0.7598704699334098
ITPKA,0.759853086564705
SRM,0.7593775686045026
CYYR1,0.7593353085717042
C9orf40,0.758818984649503
BCOR,0.7587909765755482
PDZD8,0.7584425690284273
MAP1LC3B,0.7584034931965623
CREBRF,0.7583272715965143
AP1S1,0.7581787695546418
MDM2,0.7581598749184301
HPS4,0.758025035786957
FEM1B,0.7579648825516463
ADAM10,0.7579532539972605
GM2A,0.7576660742709079
IL2RG,0.7574436379667193
COL23A1,0.7565872150701234
AGAP4,0.7563998205482036
BNIP3L,0.7555503208442937
RAD54B,0.7555236730268542
SLX4IP,0.7555198567941372
SNHG12,0.7552422470064362
ASF1A,0.75520065670737
DDX26B,0.7551853309096329
RALB,0.7548635902049056
CLN5,0.754514862705908
HDHD3,0.7539372129642703
POLR2L,0.7538388495995921
INPP5F,0.7535714723635856
SPNS3,0.7535379533689177
C8orf48,0.7526780950400839
IVD,0.7525558740124375
RPL34,0.75243397765474
SESTD1,0.751990878365724
POPDC2,0.7519906386052152
AZU1,0.7519142039058861
TRMT1,0.7516043461242511
ABHD11,0.7515068663436408
CPNE3,0.7514156552989695
VANGL2,0.7511286930707453
PDE8B,0.7511272170714944
DLX1,0.751007240298012
ZNF420,0.7509617317202922
ADCY3,0.7508298851287443
YIPF2,0.7507067446932882
GDPD1,0.7506882255045666
ETV6,0.7506322365475058
SBSPON,0.7506229340989956
FLVCR1,0.7505262996177772
GGA2,0.7503905267417806
CD19,0.7503699937206638
CTTNBP2NL,0.7503187326353932
ACTL8,0.7502260876239697
MCM7,0.7502121269792613
AFP,0.7502105475521381
FGF5,0.749619208832907
EML2,0.749517816996556
AKR1B15,0.7493754955667205
RAB9A,0.7493294408471957
SKA1,0.7489875040906767
FEZ2,0.7486701996742239
ABHD2,0.74847242826116
MTHFD1L,0.7484299343842968
PCDH8,0.7483101780617389
ZNF251,0.7483009829405393
DGAT1,0.7481844460623438
C1orf162,0.7478963506313824
CD96,0.74747782077735
SLC25A46,0.7471853131967612
BMP2K,0.7468812036345469
KCNE4,0.7467106680107496
GNS,0.7466823734789686
AGPAT5,0.7465322754021642
MTHFR,0.7465275826359681
C9orf72,0.7464551159769274
ABCC5,0.7464075156509267
SEPHS1,0.7462693623685088
POLA1,0.7460747866614064
DHTKD1,0.7458752683964066
CCND3,0.7457037199180724
HLA-V,0.745564517129714
MSANTD4,0.7454538129070271
C12orf23,0.7453095736462155
TCTN1,0.7452739468701034
PLOD3,0.7452537290201655
TRAF4,0.7451045503801208
THAP9,0.7447655038974236
SCOC,0.7446772912586013
NIPSNAP3A,0.7443991644145009
KCTD15,0.744289466758782
ADPRM,0.7440751504332548
C3orf37,0.743867224218816
CLCA2,0.7435089526575204
SLK,0.7434730222195256
PDE4B,0.7434529867987942
Unnamed: 17125,0.7434237958512796
C7orf49,0.7432714765594011
PHC2,0.7432303686547445
KCTD6,0.743129868611213
MYCBP,0.7428017292536508
CHAMP1,0.7425287235702067
C1GALT1C1,0.742344605651199
CDC7,0.7422011630869506
Unnamed: 17039,0.7421951210971303
OFD1P17,0.7420497760485392
ARHGAP19,0.7420465220387514
NXT2,0.7417265652197059
CEBPG,0.7415054519256804
FBXW7,0.7411975210368772
PRADC1,0.7409566611935977
STIM2,0.7397756513024251
POLR3G,0.7397582484495756
CCP110,0.7395311083964035
UBE2H,0.7395222793866342
PRKD2,0.7395162679325303
TEX14,0.7393111186348994
HSD17B14,0.7392617486036481
CYP4X1,0.7392398087731128
CPNE1,0.7391868072345801
PKHD1L1,0.7389806350490044
MASTL,0.738770894572883
WFS1,0.7386173096047169
DDX10,0.7383778907003163
CYP4F11,0.7383164054832625
WIF1,0.7380470031067656
ZNF253,0.7380065981152544
PVRL4,0.7374854849207474
GBA,0.7374457442682206
CUTC,0.737378480581814
TAF1D,0.7373692411326132
TDRD3,0.7370606816744617
BORA,0.7368603498509078
TLR7,0.7367682547804718
SPATC1L,0.7366688106676325
SCAPER,0.7363938718381736
GRAP,0.7362846285391058
CLIP1,0.7362543859541145
AKAP1,0.7362380910971462
TGDS,0.7361678142659599
ZNF566,0.735814660849345
TNFRSF1A,0.7357983504456951
PGBD4,0.7356915059229223
TUFT1,0.7356452218841494
HIVEP2,0.7355545996664117
PKP4,0.7352438745794986
EZH2,0.7349775282931906
ZNF681,0.7348982400442537
TMEM136,0.7344409879565945
DLL1,0.7343030470479216
UXS1,0.7338382945250137
ABAT,0.7336881191435126
CYB561,0.7336234755225385
PWWP2B,0.733542713491427
SIPA1L1,0.7334389226711208
SH3RF1,0.7332511587972259
PLA2G3,0.7330053627634139
TLR3,0.7327203843635148
ART3,0.7327134440905303
EEF2K,0.7325970168825835
CYB561D2,0.7323875098947645
PHACTR1,0.7323790303967392
TNFRSF18,0.7318071676518081
TARBP1,0.731463171064827
VEGFB,0.731016470230418
HRAS,0.730962483048416
NTNG2,0.7305751871114743
FAM131C,0.730468006295322
NPTX1,0.7303530599001604
GBP5,0.7301999777871053
YPEL5,0.7301368161193121
PDGFD,0.7300699417893498
SAMD8,0.729739477403331
PABPN1,0.7296881187175372
ZFPM1,0.7296086111736588
TXNDC11,0.7295198637576509
Unnamed: 17191,0.729433948653004
TFEC,0.729253699157082
VIP,0.7292187973404556
GSTA2,0.7290626612560875
NIPSNAP1,0.7290578614690048
LY6D,0.7289495236224734
CD80,0.7289323857176202
PHF11,0.7288404483922315
LMAN1,0.7287785556151724
SH3RF2,0.7285026065708913
TEX2,0.72818793674049
NLGN1,0.7273630737773358
WDR91,0.7273282831055229
MAGEF1,0.7273195092326662
FAM177A1,0.7272555312960116
CENPJ,0.7268982309680693
METTL1,0.7267855367559825
GINS4,0.726688891522515
CCRL1,0.7265663883000967
CABLES2,0.7265466198229582
ZNRD1-AS1,0.7264417571756386
PSAP,0.7263631574335099
Unnamed: 17685,0.7261660951261751
ANKEF1,0.7260521085023582
STK38L,0.7259347052549757
HOXB3,0.7256979372202936
ZNF30,0.7256505222472573
PCDH20,0.7255452199594479
ZMYND8,0.725466916492892
KNTC1,0.7252661462335074
PCDH7,0.7249636577213665
SLC26A3,0.72437901520773
SPRY4,0.7243725424792086
VIL1,0.7243517340198912
LRRK2,0.7242779449891413
NPR2,0.7242486601571191
SPRR2D,0.7235992717097899
GGCX,0.7235317985644433
PEX5L,0.723196292123798
C8orf40,0.7231767437262474
MANBAL,0.7226555565037879
ORM2,0.7225704661030731
C11orf71,0.7225481127228555
EPHB6,0.722533279145571
KLHL36,0.7223106536389733
PAGE1,0.7222163577786274
DHRS7B,0.721977923970461
BPIFB1,0.721975184143419
GPR63,0.7219191295087738
UPRT,0.7218769357643987
PMM1,0.7218370791709158
SLC26A10,0.7216478403966785
GLB1,0.7216039139637154
ENHO,0.721525727853882
ALKBH2,0.7214507436099366
RAB27B,0.7208004793417062
PDIA2,0.7205425233332143
CCDC136,0.720459735357254
TMLHE,0.7200007527597976
ENOSF1,0.7197536992997678
NOL3,0.7194112780211902
ZBTB32,0.7192481072371779
TIGD7,0.7192230024693751
RNFT1,0.7191708007140553
CEP135,0.7191386766372491
ERI1,0.719041520650038
UBN2,0.7189087409468599
CYTH3,0.7188809229913703
RPUSD3,0.718834660948039
NEIL3,0.7183219447933705
ECE1,0.717818977509241
PARP3,0.7178030153656495
PADI3,0.7174977748736033
MPST,0.7172764873302058
GABPA,0.7172577984156396
JHDM1D,0.7169154573314419
IQCK,0.7164581019400561
ABCB4,0.7164426388260089
TAOK1,0.7163200122036373
MGAT4A,0.7161183676914636
DARS2,0.7160771761259235
MFSD3,0.7160170397913079
RGS3,0.7158842674611522
MAGEB1,0.7158200683238426
DNPH1,0.7157360875254133
KRAS,0.7157318699983201
SLC10A3,0.7150464121383538
C14orf142,0.7148513455984374
RAB11FIP4,0.7146941454852218
SLC39A13,0.7146419093014263
PMVK,0.7144516673929365
ZYX,0.7143043771277247
CCDC88B,0.7142371944671808
LIN7B,0.7140838555874109
ARRB1,0.7140395028946137
B3GNT1,0.713958779474288
C6orf170,0.7138473445806085
LRRC32,0.7137322189598994
CARHSP1,0.7135563055422209
TCERG1L,0.7135404845499619
THEMIS2,0.7135265183354474
TIAM1,0.7133249526756783
CASP6,0.7132840911331626
FAHD2A,0.7131878910491332
BMPER,0.7130050976382732
KRT1,0.7128172871656949
CSRP2BP,0.7127236076842722
VPS51,0.7123994081636382
AAMDC,0.7122901907846084
C6orf141,0.7121035025993854
DYRK2,0.7119622893484208
CBLN1,0.7118560768809638
RABL2B,0.7116645144596393
PRELID2,0.7114065538104264
AKT3,0.7112949935018545
RBBP9,0.7112675531694063
TAF9B,0.7108554090070197
ENDOG,0.7104418215089269
C11orf92,0.7103659305104093
CAMSAP3,0.7103063404549089
EHF,0.7101661981303142
DENND1B,0.7101208613669371
PTPN7,0.7100811671142179
ANAPC15,0.7100355452898489
FLOT1,0.7098410875870207
PRKCI,0.7093137491421774
NRAS,0.7092236804774287
KLHL28,0.7091232941572847
DOCK5,0.7090631779863079
DACT1,0.7089708523143207
FNDC5,0.7089039006194898
PTPRU,0.7084838424409535
PPIF,0.7082601144213344
SMYD3,0.7081852654198402
FICD,0.7081616289787398
FAM69B,0.708027309510992
AOAH,0.707947221162484
FAM211B,0.7077877070082922
PEMT,0.7077096805640174
ZNF101,0.7076720630837787
ATL1,0.7075256963482881
GMNN,0.7073438309263761
TMEM107,0.7072496331217172
TMEM123,0.7072208233950873
SBSN,0.7072058500102384
BAZ1A,0.7069337077923569
TMEM44,0.7068837389194776
PODXL2,0.7066699796268715
CEACAM1,0.7066422081371293
MTERFD3,0.706558102778925
SMAD6,0.7061461775875014
PIGB,0.7061426278592983
ZNF862,0.705803522029828
PRDM13,0.7057434691671611
KIAA1609,0.7057095671739044
RAD18,0.7053317189972028
MSRA,0.7050467317893141
PTPN3,0.7049614850658698
BEST3,0.704657011349467
CRISP3,0.7043181076081205
C8orf59,0.7043068156569409
SSX2IP,0.7043054649420124
CECR6,0.7042407878271945
ARHGEF3,0.7041112308570211
ADK,0.7038624630210694
IGSF21,0.7038483514635836
IGHV1-69,0.7037181194020994
PTCH1,0.7037051667360411
AMPH,0.7035884814212027
USE1,0.7030340696101854
HMG20B,0.7027489855352596
Unnamed: 17420,0.7027189302885098
OSR2,0.7026750893591897
FAM161A,0.7025575244924841
PCGF5,0.7020268430294239
TOR3A,0.7019999030047412
SIGMAR1,0.7019896279219057
PPP1R1A,0.7019027498216067
ZNF385D,0.7016837368695281
ESD,0.7015298004441298
CST1,0.7014985316786363
IGIP,0.7010859342590928
POC1A,0.701043976368307
NHSL1,0.7007680417069394
TEAD2,0.7002472718850209
PPP2R5A,0.7002467901442178
PLEKHH2,0.7000049800466369
RBCK1,0.6999392097205317
NR1D2,0.6997916852998928
TBL1X,0.6994194112432869
PCDH1,0.6991588224067427
HIST1H4H,0.6989569342229237
MCCC2,0.6986250741857044
SLC20A1,0.6986133313382261
UBR7,0.6984605518990082
FAM135A,0.698451204193323
LRR1,0.6983799373848824
DAP,0.6980741484661753
ANKRD10,0.6979473670285581
ZNF703,0.6979446144048543
ZNFX1,0.697920433703495
BCL2L14,0.6978389543511911
CLDN10,0.6976688865977902
AK3,0.697157982608424
GHRH,0.697147409598424
POLD1,0.6971333599023729
GPSM3,0.6971083547086261
PRPS1,0.6969983022928121
NSUN6,0.6966851328140297
L3HYPDH,0.6966030970290198
ITGB4,0.6965528302327731
CCDC107,0.6965086279280827
DDO,0.6965081577562369
QKI,0.6962706495995559
HDDC3,0.6962091185227369
ZFAND1,0.6960337535450425
STAG2,0.696024892911119
FANCG,0.6959784968956225
SGCD,0.6958859544816876
HTRA3,0.6957612242843474
FAM50A,0.695761147376224
SLC5A6,0.6957321189684152
TRIM13,0.6954990011978476
ANKRD32,0.6948811465929325
PTP4A1,0.6944885323548623
FOXD3,0.6944658253977015
DISP2,0.6942445064322149
MAP2K3,0.6942034845082709
TRAF3,0.6938493193579895
ESYT2,0.6938344983017578
C20orf112,0.6938156364976724
NDFIP1,0.6937034565567413
WDR77,0.6932836665605767
PYROXD1,0.6929832028974819
SCIMP,0.6929780348899302
ITPR3,0.6929609791324368
MBTD1,0.6928645766848497
PROSER1,0.6925288905770242
MIF4GD,0.6923139663639036
FAM171B,0.6920954704465249
FAM65A,0.6919658157394127
HADH,0.6917498280486475
MYRFL,0.6916012074126127
CNR1,0.6915291877728519
SLC25A29,0.691490009869272
RPS2P32,0.6910032118144278
GFI1,0.6909751489106581
TMEM206,0.6908251545359553
ABCA13,0.6905170900471774
FBXO8,0.6905147287013917
ISL2,0.6903996719500484
ANKRD30A,0.6901148030620005
ZNF195,0.6900354836605104
MAOB,0.6899924092183675
PCED1A,0.6897320272153425
MXI1,0.6895307697217343
HIRIP3,0.689373364702097
SPIN1,0.6887024254900687
TMEM237,0.6885188948831249
RSPH3,0.6885001561876722
HSH2D,0.688411614768307
NAGK,0.688391240156659
DET1,0.6882801048218061
Unnamed: 13010,0.6881388850392202
DCTD,0.6881084123286414
TMEM35,0.688060520264572
LSS,0.687901149593801
MELK,0.6878445189471069
CBX5,0.6877874719752028
IRAK1BP1,0.6876621744958202
CCM2L,0.6873366660286279
ACVR1,0.6873106312979075
FBXO16,0.6872468465210665
STK31,0.687184050675514
GLT25D2,0.6865651072092351
CHRNA9,0.686528672509162
ING2,0.6863870916962851
ZNF232,0.6863514932721028
COMT,0.6863153056666653
CES2,0.686250215233058
FZD3,0.686193089058273
DERA,0.6860861089128116
FTSJD1,0.6858051075947978
CECR5,0.6857124366369818
CKAP2,0.6853406524001173
LRRC8E,0.6853146436443502
GNPNAT1,0.6851294259326183
LHPP,0.6850374782454457
NBN,0.6850102571716462
HEATR3,0.6846875870488943
DMRTA1,0.6841596349682004
TLN2,0.6837198243327891
PCNA,0.6836480686266905
SLC4A2,0.6835900247024915
NYNRIN,0.6835596530190386
C9orf16,0.6831610351086777
BBC3,0.6829643296937542
PLEKHA6,0.6827661721480476
SLC38A11,0.6822325139732159
Unnamed: 17332,0.6820639836832685
ZNF607,0.6818610677864062
N4BP2,0.6818169375197934
PNRC1,0.6816564268656295
CDC40,0.681610386455188
TBPL1,0.6815639304476063
MYO1A,0.6810979918427739
RASL11B,0.6808630500191479
MTF2,0.6807124859453375
F13A1,0.6805810816255183
DOK3,0.6805390359014981
BBOX1,0.6804217678382064
ZDHHC13,0.6803309446899691
COQ3,0.6802389489795992
RPP25L,0.6802080266492105
ARL3,0.6801176858487517
PLEKHM1,0.6799491671264545
NDUFAF2,0.6799154743616478
KIAA1549,0.6796850124268693
TRAT1,0.6793102170324073
FDPSP1,0.6792531332059181
YEATS4,0.6791254705547887
ZNF223,0.6791217464433261
PDCD6,0.6789155522973112
SPANXD,0.678856728988251
IRF2BP2,0.6787518856317675
EIF2C2,0.6787485113113705
CD46,0.6786072925958823
DCAF12L1,0.6786035238627752
WDR67,0.6785856995338001
GPR155,0.6784187416146011
CCDC104,0.6782886701918788
PRKACB,0.6780827265709396
RETN,0.6780110658957855
LRRC6,0.677740254467922
KIAA0020,0.6776765366446402
DCPS,0.6776076311303839
PGM3,0.6773136629739331
SUMF1,0.677218471796467
ORM1,0.6771628343886659
CSTF3,0.6771079924526305
OCEL1,0.6770018811817192
DPYSL4,0.6768703911324135
MED13L,0.6767921892876924
ZNF181,0.6767493536370541
MEGF8,0.6766783924278041
RAB8B,0.6764200620356616
DCLRE1A,0.6763725200024209
FCER1A,0.6761660111689036
SNAP23,0.6760556225491969
MBNL1,0.6758531743554497
BCDIN3D,0.6753832431234902
THOP1,0.6752869296131798
TENC1,0.675080477323574
CEP19,0.6749300462857929
LHX2,0.6743066863285777
TPP2,0.6742268615343373
DYNLT1,0.6741788092277248
AARS1,0.6741414424980613
PDE8A,0.674094060595091
DDX25,0.6738873360825791
NFIX,0.6737532664021139
DRAM2,0.673752406584214
UHRF2,0.6737033918179562
ADCY7,0.6736706723003962
UROS,0.6730373510070764
SPOCK2,0.6728245501352228
SESN3,0.6727527177688022
AGTPBP1,0.6725011411340108
NAGA,0.6720570286438914
RYK,0.6719929878558675
QTRT1,0.6718620890935589
FUT3,0.6717437409692799
PRR3,0.6716035514482485
NSUN5,0.6715417559321721
LACE1,0.6714522429181903
SLC47A2,0.6713907984284395
STAC3,0.6711507537185599
HMX2,0.671112672566045
CCT6B,0.6708144953738484
RFC2,0.670789847526533
AHI1,0.67065109161403
POLA2,0.6706324474933255
DNMT3B,0.6706249193176775
NFATC3,0.6705510810319597
CDK1,0.6704846294601577
MSH6,0.6703964009495317
MAP1LC3A,0.6703662597196229
LCTL,0.6697178825816039
Unnamed: 17704,0.6695492221731613
TMEM37,0.6694886739058225
PRMT6,0.6692809397155302
RPP40,0.6692393457281594
SLC35G1,0.6692259357420145
PDE4DIP,0.6692006193036723
NFAT5,0.6690675157674105
PPP1R27,0.6688039677613407
STRA6,0.6686615681208937
FASTKD1,0.668636307754419
EEF1A1,0.6685561296033863
CETN2,0.6683782242128593
CCR10,0.6683491511843563
ATP6V1E2,0.6683484932287501
NIPAL1,0.6681494679422545
STYXL1,0.6679874989751992
SOWAHD,0.6679086238178089
MAP3K4,0.6676448004227543
CCDC77,0.6675858695743121
TTF2,0.6675069239116689
SLC41A1,0.6673634455584111
C10orf107,0.6667978558221677
TMEM133,0.6667851526157104
CHMP2B,0.6667031868292628
CSTB,0.6664534157486074
CROT,0.666231480635766
FAM89B,0.6660194498642273
TFDP1,0.6659716651083321
UQCRH,0.6659267495285495
ECEL1,0.6658516749537542
PCMTD1,0.6658328128923715
ARHGEF9,0.6654799253435636
STARD3NL,0.6653077565490959
IFRD1,0.664915346545724
C1orf114,0.6646965177949689
PPARGC1A,0.6640242194951391
CNN1,0.6639702832929502
CPOX,0.6638741828165717
SLC17A5,0.663645572862836
ST7,0.6635499420566068
GPR180,0.6634747953832784
STK38,0.6632143709337291
RASL10B,0.6630461450021704
CASP3,0.6630413486771343
IL1RN,0.6630010945093086
C14orf159,0.6629249275939606
SSSCA1,0.6628566861286024
CNPY4,0.6627858784186842
ZADH2,0.6627665604196088
PUS7,0.6627392499294591
APOA1,0.6626849050284043
PGBD1,0.6626022021092829
MFGE8,0.6625576295195785
ARPC1A,0.6625443938396159
MBNL2,0.6624833230681696
PAX9,0.6621922444642824
PARP16,0.662101085912279
GPA33,0.6620685741137476
EXOC6,0.6618621780786639
ST18,0.6618380215468963
TTC3,0.6617194561644866
FOXM1,0.661622431449419
DNA2,0.6612686245716463
PFN1,0.6612575423346575
HIST1H3D,0.6611118173969829
KAT2B,0.6611012537863835
CENPQ,0.6610673032057806
C1QTNF3,0.6609626365641607
AVL9,0.6608822531856421
MIEN1,0.660689355401567
VGLL3,0.6605104483262599
ATG4A,0.6604743059925479
AFMID,0.6603215215121385
MYL6B,0.6598056666560885
ERGIC1,0.6597356128472833
FAM129C,0.659575558351981
RETSAT,0.6595191554107411
Unnamed: 17203,0.6593398631893364
