dataset,seed,item,method,mse,wt_mse,mse_noaddback
depmap,2,RPL4,baseline,0.15439682667092322,0.15430641211767593,0.15439682667092322
depmap,2,RPL4,marginal,0.2560416103732354,0.2395242324607397,0.2560416103732354
depmap,2,RPL4,residualized,0.15866173740457842,0.15191162832825247,5.144302546936543
depmap,2,RPL4,irm,0.5541708066761467,0.4079387259912157,0.5541708066761467
depmap,2,RPL6,baseline,0.23625950455904052,0.22728865642962226,0.23625950455904052
depmap,2,RPL6,marginal,0.5408556045082882,0.4303045092644419,0.5408556045082882
depmap,2,RPL6,residualized,0.2625929828261652,0.23447195523585304,5.764086048171342
depmap,2,RPL6,irm,0.9023240397804172,0.4498191760180824,0.9023240397804172
depmap,2,RPL7A,baseline,0.1646088244214981,0.16417761728398902,0.1646088244214981
depmap,2,RPL7A,marginal,0.26774497506588474,0.24878301630106495,0.26774497506588474
depmap,2,RPL7A,residualized,0.16811560055851188,0.15955033981256508,4.624111322287937
depmap,2,RPL7A,irm,0.3493621942244658,0.2871755834819639,0.3493621942244658
depmap,2,RPL9,baseline,0.1662883375939889,0.16617225607038766,0.1662883375939889
depmap,2,RPL9,marginal,0.24817008995082254,0.23005435880492595,0.24817008995082254
depmap,2,RPL9,residualized,0.1699953382940284,0.1587236798653692,5.0582766699096275
depmap,2,RPL9,irm,0.3833565610456812,0.2894217716220022,0.3833565610456812
depmap,2,RPP21,baseline,0.23430813866257263,0.23386405757710751,0.23430813866257263
depmap,2,RPP21,marginal,0.2506246306030755,0.23774868843541633,0.2506246306030755
depmap,2,RPP21,residualized,0.2220813110295003,0.20938588866871277,1.8835864422025632
depmap,2,RPP21,irm,0.38410056105582796,0.2984798102066287,0.38410056105582796
depmap,2,RPP25L,baseline,0.13290269188637088,0.13279405057143195,0.13290269188637088
depmap,2,RPP25L,marginal,0.14276351401543944,0.13471194983740858,0.14276351401543944
depmap,2,RPP25L,residualized,0.13514520168528302,0.1269750496876234,0.316561541279852
depmap,2,RPP25L,irm,0.22549440672661245,0.1382986849390396,0.22549440672661245
depmap,2,RPS15A,baseline,0.16803979709641118,0.16756376423349253,0.16803979709641118
depmap,2,RPS15A,marginal,0.27067045243038784,0.24738106637850082,0.27067045243038784
depmap,2,RPS15A,residualized,0.17525170804156492,0.1649192753569572,5.825249263566463
depmap,2,RPS15A,irm,0.4433284262827234,0.33082338996855754,0.4433284262827234
depmap,2,RPS2,baseline,0.16905254060848102,0.16531020407315503,0.16905254060848102
depmap,2,RPS2,marginal,0.3266398802858261,0.28070411111666227,0.3266398802858261
depmap,2,RPS2,residualized,0.1841398160288515,0.1564396532508824,2.946361875362031
depmap,2,RPS2,irm,0.5095220922003427,0.3120063797457328,0.5095220922003427
depmap,2,RPS4X,baseline,0.2948700528232245,0.29414620597602764,0.2948700528232245
depmap,2,RPS4X,marginal,0.41486306138099505,0.38821933428510363,0.41486306138099505
depmap,2,RPS4X,residualized,0.30999552029717253,0.29136459513414587,5.6304479240320155
depmap,2,RPS4X,irm,0.5207382846941235,0.4225237210211142,0.5207382846941235
depmap,2,RRM1,baseline,0.2364805227904625,0.2357718675184789,0.2364805227904625
depmap,2,RRM1,marginal,0.42820575373494063,0.40369763380615364,0.42820575373494063
depmap,2,RRM1,residualized,0.24309345749216868,0.22977287946909847,8.532138380769062
depmap,2,RRM1,irm,0.5098955826660855,0.41533489848922395,0.5098955826660855
depmap,2,RRM2,baseline,0.22704966810198587,0.22646013426471973,0.22704966810198587
depmap,2,RRM2,marginal,0.3523232795382717,0.32091464715515733,0.3523232795382717
depmap,2,RRM2,residualized,0.22611551319671921,0.2161758858259331,5.721858888683348
depmap,2,RRM2,irm,0.43009691330318145,0.3543677306083076,0.43009691330318145
depmap,2,RRN3,baseline,0.20613080038501314,0.199608117804537,0.20613080038501314
depmap,2,RRN3,marginal,0.3844436346642501,0.3366499889589412,0.3844436346642501
depmap,2,RRN3,residualized,0.22591169408743342,0.18734472077674041,4.006267536289653
depmap,2,RRN3,irm,0.6184618254651165,0.338354444473693,0.6184618254651165
depmap,2,SARS1,baseline,0.1982024155414007,0.19702367479018196,0.1982024155414007
depmap,2,SARS1,marginal,0.32400945462518965,0.2891939268220096,0.32400945462518965
depmap,2,SARS1,residualized,0.21375273772546594,0.2027475626405406,6.89633183840435
depmap,2,SARS1,irm,0.35775349097164566,0.2944571284884103,0.35775349097164566
depmap,2,SBDS,baseline,0.27407256404785924,0.27311232225275106,0.27407256404785924
depmap,2,SBDS,marginal,0.3237884733450216,0.31088171483461463,0.3237884733450216
depmap,2,SBDS,residualized,0.2630055111296589,0.24795035709311625,3.3736281813299316
depmap,2,SBDS,irm,0.3608827184075549,0.31035944233919516,0.3608827184075549
depmap,2,SCAP,baseline,0.42622294231157787,0.42483931041532175,0.42622294231157787
depmap,2,SCAP,marginal,0.42008626083663253,0.4017818848058021,0.42008626083663253
depmap,2,SCAP,residualized,0.4019060508338969,0.37438285409641936,1.4214773965532657
depmap,2,SCAP,irm,0.7007864077071289,0.5176323251805859,0.7007864077071289
depmap,2,SCD,baseline,0.1640047383471813,0.16319359636366113,0.1640047383471813
depmap,2,SCD,marginal,0.1578207379649233,0.1529605614439767,0.1578207379649233
depmap,2,SCD,residualized,0.14923621483644423,0.13971308909961025,0.8605782908250439
depmap,2,SCD,irm,0.26442331729688656,0.19055614058483145,0.26442331729688656
depmap,2,SDHB,baseline,0.13063949608899608,0.1300351137767332,0.13063949608899608
depmap,2,SDHB,marginal,0.12211890022695074,0.11396659786081967,0.12211890022695074
depmap,2,SDHB,residualized,0.11106666662857351,0.1053352903251387,0.3660456277648362
depmap,2,SDHB,irm,0.2275151072320898,0.13910156997791945,0.2275151072320898
depmap,2,SEPHS2,baseline,0.251664600131598,0.25089231655553884,0.251664600131598
depmap,2,SEPHS2,marginal,0.26328948317316564,0.2517793522110891,0.26328948317316564
depmap,2,SEPHS2,residualized,0.2494889178508521,0.23672614491610414,0.7795782159339038
depmap,2,SEPHS2,irm,0.4611296118616177,0.3093275080360417,0.4611296118616177
depmap,2,SEPSECS,baseline,0.15913383798863429,0.15807080282930489,0.15913383798863429
depmap,2,SEPSECS,marginal,0.15754397636839765,0.15270109613397193,0.15754397636839765
depmap,2,SEPSECS,residualized,0.14994030876707756,0.14132755999458071,0.4476049002388407
depmap,2,SEPSECS,irm,0.33129531310085336,0.17667288864870154,0.33129531310085336
depmap,2,SKP2,baseline,0.14931618889401307,0.14866669232544819,0.14931618889401307
depmap,2,SKP2,marginal,0.12291153955511057,0.11389225442104949,0.12291153955511057
depmap,2,SKP2,residualized,0.11948107502643178,0.11232162437369503,0.5587269014561724
depmap,2,SKP2,irm,0.19446381771679455,0.13616208719147924,0.19446381771679455
depmap,2,SMG1,baseline,0.2337278794912532,0.22269246746418256,0.2337278794912532
depmap,2,SMG1,marginal,0.28244184827157676,0.24244862726261746,0.28244184827157676
depmap,2,SMG1,residualized,0.24341382474067172,0.19770634890355274,1.4867027098552936
depmap,2,SMG1,irm,0.40598755319438556,0.27288887712841686,0.40598755319438556
depmap,2,SNAP23,baseline,0.2795760402869928,0.2783502025832572,0.2795760402869928
depmap,2,SNAP23,marginal,0.23652795464863677,0.22695594139389635,0.23652795464863677
depmap,2,SNAP23,residualized,0.2472915519815727,0.23384971731135903,0.7903056033610518
depmap,2,SNAP23,irm,0.3832429880398525,0.2932448715811193,0.3832429880398525
depmap,2,SNRPA1,baseline,0.1628755025891052,0.16212694839892128,0.1628755025891052
depmap,2,SNRPA1,marginal,0.2983854411761066,0.2684470276347457,0.2983854411761066
depmap,2,SNRPA1,residualized,0.1643749805062638,0.153017630479084,8.161955803918916
depmap,2,SNRPA1,irm,0.3928176965924437,0.3026615602002105,0.3928176965924437
depmap,2,SNRPB2,baseline,0.1925227600212817,0.1911912118287306,0.1925227600212817
depmap,2,SNRPB2,marginal,0.17575974917396486,0.16807158779727516,0.17575974917396486
depmap,2,SNRPB2,residualized,0.17654615493539325,0.16586673813936265,0.7024443324700782
depmap,2,SNRPB2,irm,0.2757803716173945,0.20327246615787356,0.2757803716173945
depmap,2,SNRPD1,baseline,0.16850086331960318,0.16801364068157654,0.16850086331960318
depmap,2,SNRPD1,marginal,0.2992821282219642,0.267435994785975,0.2992821282219642
depmap,2,SNRPD1,residualized,0.17528163018296278,0.16551121775388336,6.950288801030905
depmap,2,SNRPD1,irm,0.4081187851715448,0.3310756675661917,0.4081187851715448
depmap,2,SNRPD3,baseline,0.36025843789765755,0.3507390055712823,0.36025843789765755
depmap,2,SNRPD3,marginal,1.1241375649997007,0.8878118315945192,1.1241375649997007
depmap,2,SNRPD3,residualized,0.38602690144436014,0.32076592400018544,18.880896666352168
depmap,2,SNRPD3,irm,1.6375694486273908,0.9472478634839471,1.6375694486273908
depmap,2,SNRPF,baseline,0.18240910535834798,0.1809704041291894,0.18240910535834798
depmap,2,SNRPF,marginal,0.3754942488031197,0.3429912251774487,0.3754942488031197
depmap,2,SNRPF,residualized,0.1916752942926588,0.17906439602734278,8.377207316920853
depmap,2,SNRPF,irm,0.4525491632019631,0.3473896058970095,0.4525491632019631
depmap,2,SOD1,baseline,0.21732037789333272,0.2166793221349803,0.21732037789333272
depmap,2,SOD1,marginal,0.2683098142894628,0.24922930719118777,0.2683098142894628
depmap,2,SOD1,residualized,0.221000837102929,0.20935641688870085,2.1265375222163234
depmap,2,SOD1,irm,0.367212140319217,0.2934584121738979,0.367212140319217
depmap,2,SOD2,baseline,0.3080635059842528,0.30710790466627974,0.3080635059842528
depmap,2,SOD2,marginal,0.27046261240265596,0.2624260316822239,0.27046261240265596
depmap,2,SOD2,residualized,0.2886059494047294,0.2722496807035516,0.8105892190277981
depmap,2,SOD2,irm,0.5234409237758257,0.3103272590673348,0.5234409237758257
depmap,2,SPC24,baseline,0.2184725493031823,0.21778159620706006,0.2184725493031823
depmap,2,SPC24,marginal,0.3046481443439299,0.281776677935136,0.3046481443439299
depmap,2,SPC24,residualized,0.2250471092063079,0.2113689417381076,4.710862202784797
depmap,2,SPC24,irm,0.3676281696249939,0.3054415040790753,0.3676281696249939
depmap,2,SRSF3,baseline,0.1858207264478455,0.18551276436359482,0.1858207264478455
depmap,2,SRSF3,marginal,0.3189218821718523,0.2958156228568283,0.3189218821718523
depmap,2,SRSF3,residualized,0.19273323356175284,0.18396349766181397,6.805578564508417
depmap,2,SRSF3,irm,0.3876280783846184,0.31065203079667847,0.3876280783846184
depmap,2,SS18L2,baseline,0.2859333834860501,0.28499969007599946,0.2859333834860501
depmap,2,SS18L2,marginal,0.3555202862754958,0.338725133763958,0.3555202862754958
depmap,2,SS18L2,residualized,0.29499852180503466,0.2793170449157866,4.372192494360683
depmap,2,SS18L2,irm,0.5065888033269216,0.42988905224185514,0.5065888033269216
depmap,2,STX4,baseline,0.1387873745469747,0.1384623357407771,0.1387873745469747
depmap,2,STX4,marginal,0.10049384222176015,0.09794935760824736,0.10049384222176015
depmap,2,STX4,residualized,0.10575405620944009,0.10153708453871092,0.3037035443785274
depmap,2,STX4,irm,0.1922957427207522,0.13640564967266508,0.1922957427207522
depmap,2,SYS1,baseline,0.22924311861559685,0.22776641308333165,0.22924311861559685
depmap,2,SYS1,marginal,0.24136046302256442,0.22634265016552663,0.24136046302256442
depmap,2,SYS1,residualized,0.22459662603798236,0.2126077896010621,1.4986604309692457
depmap,2,SYS1,irm,0.34321632575824806,0.24930547062793698,0.34321632575824806
depmap,2,TADA1,baseline,0.14199473731826837,0.1414384119692716,0.14199473731826837
depmap,2,TADA1,marginal,0.13246369451189735,0.12935410512074694,0.13246369451189735
depmap,2,TADA1,residualized,0.13660092091519013,0.12790224305421025,0.16959239968739978
depmap,2,TADA1,irm,0.1490381736622419,0.13697725850936332,0.1490381736622419
depmap,2,TAMM41,baseline,0.1856534500293141,0.18470234957548726,0.1856534500293141
depmap,2,TAMM41,marginal,0.19307548074281328,0.18582924232464812,0.19307548074281328
depmap,2,TAMM41,residualized,0.19287495535749377,0.17962660203953792,0.630526210163397
depmap,2,TAMM41,irm,0.25084442320926936,0.20184599262632022,0.25084442320926936
depmap,2,TFRC,baseline,0.19764963390181997,0.19698299170408035,0.19764963390181997
depmap,2,TFRC,marginal,0.20309230958462723,0.19534804495975513,0.20309230958462723
depmap,2,TFRC,residualized,0.1895273956858709,0.17680823477657095,0.8994124035280268
depmap,2,TFRC,irm,0.2850074319752054,0.20705965011608057,0.2850074319752054
depmap,2,THAP1,baseline,0.3042429956502316,0.303704154683888,0.3042429956502316
depmap,2,THAP1,marginal,0.2843009217505546,0.2754116208317953,0.2843009217505546
depmap,2,THAP1,residualized,0.27151797391608856,0.25629713158626793,1.5869896949047322
depmap,2,THAP1,irm,0.39918899431972377,0.32229394725031035,0.39918899431972377
depmap,2,TIMM10,baseline,0.18897166343051472,0.1876672256935013,0.18897166343051472
depmap,2,TIMM10,marginal,0.2041057230294186,0.19468377009006582,0.2041057230294186
depmap,2,TIMM10,residualized,0.18406146784730032,0.1706920419238734,1.4397513758699496
depmap,2,TIMM10,irm,0.3492937053268869,0.2500781269621285,0.3492937053268869
depmap,2,TINF2,baseline,0.17619110994091658,0.1758539723710937,0.17619110994091658
depmap,2,TINF2,marginal,0.20948418031100818,0.1976871306756726,0.20948418031100818
depmap,2,TINF2,residualized,0.16918408509954508,0.16174463502031994,2.0198858309248546
depmap,2,TINF2,irm,0.2841312951568589,0.21530241971451278,0.2841312951568589
depmap,2,TOP2A,baseline,0.21691480345930755,0.21660010351972767,0.21691480345930755
depmap,2,TOP2A,marginal,0.3206650967492066,0.30109632178652995,0.3206650967492066
depmap,2,TOP2A,residualized,0.21347302473891275,0.20366257246661035,5.283644505749511
depmap,2,TOP2A,irm,0.42255292322488447,0.32902737726046644,0.42255292322488447
depmap,2,TP53,baseline,0.21646739831246642,0.2159962079993939,0.21646739831246642
depmap,2,TP53,marginal,0.12685583329839012,0.12122317610005369,0.12685583329839012
depmap,2,TP53,residualized,0.14731121701929167,0.13448531922176596,0.33849635322372346
depmap,2,TP53,irm,0.21380448207303157,0.15292368240805757,0.21380448207303157
depmap,2,TRPM7,baseline,0.14371179772610349,0.14255831445722342,0.14371179772610349
depmap,2,TRPM7,marginal,0.15339108440626992,0.14450212794035977,0.15339108440626992
depmap,2,TRPM7,residualized,0.1445708992527216,0.13559526673844577,0.7292772826163222
depmap,2,TRPM7,irm,0.29956309426555694,0.17076326900905112,0.29956309426555694
depmap,2,TSC2,baseline,0.16869441994302659,0.16853943403990387,0.16869441994302659
depmap,2,TSC2,marginal,0.16261038570614353,0.15808454600387062,0.16261038570614353
depmap,2,TSC2,residualized,0.16598717910013572,0.1582991519270827,0.19480285392458876
depmap,2,TSC2,irm,0.18116456189191465,0.16151403003901393,0.18116456189191465
depmap,2,TUBB,baseline,0.3583954504678503,0.3573208077291874,0.3583954504678503
depmap,2,TUBB,marginal,0.368890631198817,0.34991204506446477,0.368890631198817
depmap,2,TUBB,residualized,0.3333277802032633,0.31567615835408,3.1996329539102364
depmap,2,TUBB,irm,0.6075085537759907,0.47878547671441507,0.6075085537759907
depmap,2,TXNL4A,baseline,0.20243333534528518,0.2020903836632592,0.20243333534528518
depmap,2,TXNL4A,marginal,0.320299976176192,0.30134140613747523,0.320299976176192
depmap,2,TXNL4A,residualized,0.21810364149572076,0.20791286457107863,5.297498211254934
depmap,2,TXNL4A,irm,0.4494510075233735,0.3404573716156473,0.4494510075233735
depmap,2,TXNRD1,baseline,0.1565768208143665,0.15602501132870528,0.1565768208143665
depmap,2,TXNRD1,marginal,0.14536504288736285,0.1409330619076705,0.14536504288736285
depmap,2,TXNRD1,residualized,0.14092741066694703,0.13369013476239616,0.3878913615126521
depmap,2,TXNRD1,irm,0.2190886825948976,0.15911062623158692,0.2190886825948976
depmap,2,TYMS,baseline,0.39265210055379024,0.3911994840977512,0.39265210055379024
depmap,2,TYMS,marginal,0.3693122313260797,0.35995929449926145,0.3693122313260797
depmap,2,TYMS,residualized,0.3837746272920311,0.36440365900013033,0.9001021060936341
depmap,2,TYMS,irm,0.6815134090273107,0.4235198910286463,0.6815134090273107
depmap,2,UBE2D3,baseline,0.18079659638932793,0.18040630377256006,0.18079659638932793
depmap,2,UBE2D3,marginal,0.16724446934388318,0.16157429283943017,0.16724446934388318
depmap,2,UBE2D3,residualized,0.15852234681783126,0.1508988763965874,0.6842967142961872
depmap,2,UBE2D3,irm,0.24978874276457913,0.1814589359896267,0.24978874276457913
depmap,2,UBE2M,baseline,0.22008824542732472,0.21889196206987413,0.22008824542732472
depmap,2,UBE2M,marginal,0.25333488279544286,0.24383339418980685,0.25333488279544286
depmap,2,UBE2M,residualized,0.21755450721103825,0.20292324713915272,1.6490283089628601
depmap,2,UBE2M,irm,0.35925350278938745,0.2666052182940283,0.35925350278938745
depmap,2,UBE2N,baseline,0.18268869588350453,0.18224957002283176,0.18268869588350453
depmap,2,UBE2N,marginal,0.19004597575551319,0.18303904447842512,0.19004597575551319
depmap,2,UBE2N,residualized,0.1791107029722825,0.1677420843843318,1.3282265418227188
depmap,2,UBE2N,irm,0.28340186407970713,0.21821247463070398,0.28340186407970713
depmap,2,UBR4,baseline,0.13536262540225405,0.13516832944255455,0.13536262540225405
depmap,2,UBR4,marginal,0.1504741629385946,0.14141848115659536,0.1504741629385946
depmap,2,UBR4,residualized,0.1374026927936782,0.129352765120347,1.3398896928370962
depmap,2,UBR4,irm,0.23169622033081655,0.16075525023991963,0.23169622033081655
depmap,2,UMPS,baseline,0.16931516172923994,0.16877689719348976,0.16931516172923994
depmap,2,UMPS,marginal,0.1675475440342187,0.16045619016112533,0.1675475440342187
depmap,2,UMPS,residualized,0.16244447692741376,0.15343463595875878,0.3690697619750856
depmap,2,UMPS,irm,0.2516661673388001,0.1715008533019734,0.2516661673388001
depmap,2,UROD,baseline,0.18359451760442194,0.18337589365535922,0.18359451760442194
depmap,2,UROD,marginal,0.18167269775025452,0.17265778333841883,0.18167269775025452
depmap,2,UROD,residualized,0.17612567877972068,0.16855861285212317,0.5715173735244032
depmap,2,UROD,irm,0.2610189044848781,0.19967862124107003,0.2610189044848781
depmap,2,USP7,baseline,0.16902399815464253,0.16859481900364667,0.16902399815464253
depmap,2,USP7,marginal,0.16927869107738233,0.16086125421042077,0.16927869107738233
