dataset,seed,item,method,n_cells,n_tissues,pearson,wt_pearson,wt_pearson_recon
depmap,1,CTPS1,baseline,1076,29,0.4500912261030884,-0.25645405654913017,-0.25645405654913017
depmap,1,CTPS1,marginal,1076,29,0.5114951043233605,0.30290197721969436,0.30290197721969436
depmap,1,CTPS1,residualized,1076,29,0.5158598999985293,0.29479814232734053,0.2432393494453715
depmap,1,CTPS1,irm,1076,29,0.4320855700513274,0.21221981865822775,0.21221981865822775
depmap,1,DBR1,baseline,1076,29,0.059254843782149916,-0.2798866854852875,-0.2798866854852875
depmap,1,DBR1,marginal,1076,29,0.11701721003233718,0.0737705460818465,0.0737705460818465
depmap,1,DBR1,residualized,1076,29,0.11310713469653957,0.09459180297036189,0.00664421853042888
depmap,1,DBR1,irm,1076,29,0.07499109599572346,0.05200204887822974,0.05200204887822974
depmap,1,DDX3X,baseline,1076,29,0.345205374964297,-0.2887316305112936,-0.2887316305112936
depmap,1,DDX3X,marginal,1076,29,0.26512822809990333,0.10906523422381457,0.10906523422381457
depmap,1,DDX3X,residualized,1076,29,0.35535751432613605,0.11358741037776159,0.0037618818749225397
depmap,1,DDX3X,irm,1076,29,0.26336438140868723,0.10529160020801215,0.10529160020801215
depmap,1,DHFR,baseline,1021,29,0.3994882838876778,-0.2504178825578244,-0.2504178825578244
depmap,1,DHFR,marginal,1021,29,0.4023972441216302,0.21201316819214827,0.21201316819214827
depmap,1,DHFR,residualized,1021,29,0.44347154406661243,0.25118708506590204,0.21145724548204484
depmap,1,DHFR,irm,1021,29,0.35678636479289394,0.16306791094419013,0.16306791094419013
depmap,1,DNAJC9,baseline,1076,29,0.21714811865990946,-0.25994891291943023,-0.25994891291943023
depmap,1,DNAJC9,marginal,1076,29,0.33320950441741115,0.23909046325118355,0.23909046325118355
depmap,1,DNAJC9,residualized,1076,29,0.3232060380566806,0.2506477956567641,0.17679323990377618
depmap,1,DNAJC9,irm,1076,29,0.12822588530063794,0.12344811776794327,0.12344811776794327
depmap,1,DNM2,baseline,1076,29,0.43760583315421103,-0.28847765533698705,-0.28847765533698705
depmap,1,DNM2,marginal,1076,29,0.44166975431661504,0.1977414825579892,0.1977414825579892
depmap,1,DNM2,residualized,1076,29,0.4898382671218005,0.26675026662094886,0.20890115897644018
depmap,1,DNM2,irm,1076,29,0.28297863123159567,0.10884617675170224,0.10884617675170224
depmap,1,DONSON,baseline,1076,29,0.03743162587166455,-0.27618392405906517,-0.27618392405906517
depmap,1,DONSON,marginal,1076,29,0.09280636597272619,0.07048978193648393,0.07048978193648393
depmap,1,DONSON,residualized,1076,29,0.08557327258937869,0.08292598918575576,-0.02214616688802947
depmap,1,DONSON,irm,1076,29,0.06255598435652991,0.046044299674552445,0.046044299674552445
depmap,1,DPAGT1,baseline,1076,29,0.23661651092554697,-0.2608190008121629,-0.2608190008121629
depmap,1,DPAGT1,marginal,1076,29,0.2572456143387584,0.16307991776534453,0.16307991776534453
depmap,1,DPAGT1,residualized,1076,29,0.2661785568493393,0.1425540288640211,0.05822900471892657
depmap,1,DPAGT1,irm,1076,29,0.20135179410033993,0.12868124462611336,0.12868124462611336
depmap,1,DTYMK,baseline,1076,29,0.3814643424731845,-0.23523471741001648,-0.23523471741001648
depmap,1,DTYMK,marginal,1076,29,0.4320343004160461,0.2932890952513524,0.2932890952513524
depmap,1,DTYMK,residualized,1076,29,0.4727750413684501,0.3199674008775972,0.28617732053257644
depmap,1,DTYMK,irm,1076,29,0.33661695001948166,0.20863454912109938,0.20863454912109938
depmap,1,DUT,baseline,1076,29,0.1939367376184832,-0.2602857574920937,-0.2602857574920937
depmap,1,DUT,marginal,1076,29,0.18291571925793815,0.11878704886286882,0.11878704886286882
depmap,1,DUT,residualized,1076,29,0.19472724557889498,0.07601860337634832,-0.014696073064399231
depmap,1,DUT,irm,1076,29,0.04584096922712624,0.053179473894877594,0.053179473894877594
depmap,1,DYNLRB1,baseline,1076,29,0.26406876000847873,-0.26928894365829076,-0.26928894365829076
depmap,1,DYNLRB1,marginal,1076,29,0.2281711122596643,0.1024764346869486,0.1024764346869486
depmap,1,DYNLRB1,residualized,1076,29,0.2461566855322847,0.06686201312974456,-0.024885626453992282
depmap,1,DYNLRB1,irm,1076,29,0.18093583674203015,0.07243558571346018,0.07243558571346018
depmap,1,EEF1A1,baseline,276,21,0.3299956431157333,-0.3513764643702777,-0.3513764643702777
depmap,1,EEF1A1,marginal,276,21,0.11090652657008823,-0.030593011065983913,-0.030593011065983913
depmap,1,EEF1A1,residualized,276,21,0.3254149855309548,0.09320204840909356,-0.1425155131499278
depmap,1,EEF1A1,irm,276,21,0.04436878841313584,-0.004196205444964462,-0.004196205444964462
depmap,1,EEF2,baseline,1076,29,0.048881947609003086,-0.2954840165710206,-0.2954840165710206
depmap,1,EEF2,marginal,1076,29,0.028336067348563445,0.017000731661261027,0.017000731661261027
depmap,1,EEF2,residualized,1076,29,0.08850741165227592,0.07415579983362457,-0.027069311206108816
depmap,1,EEF2,irm,1076,29,0.08559462017272908,0.07732544986956139,0.07732544986956139
depmap,1,EFR3A,baseline,1076,29,0.40656546292140927,-0.23994196946027158,-0.23994196946027158
depmap,1,EFR3A,marginal,1076,29,0.6228462795411258,0.5053976131907258,0.5053976131907258
depmap,1,EFR3A,residualized,1076,29,0.6057880999275079,0.49094506210180267,0.45654745854493184
depmap,1,EFR3A,irm,1076,29,0.36471047844667287,0.2648589904355843,0.2648589904355843
depmap,1,EIF1AX,baseline,1076,29,0.27977036135638544,-0.26176222398124493,-0.26176222398124493
depmap,1,EIF1AX,marginal,1076,29,0.16214656864011504,0.05215584193952282,0.05215584193952282
depmap,1,EIF1AX,residualized,1076,29,0.3121424329616801,0.1501663765396984,0.06307417046804631
depmap,1,EIF1AX,irm,1076,29,0.16375788521762563,0.06235567923271891,0.06235567923271891
depmap,1,EIF4A1,baseline,1076,29,0.09301566465467828,-0.2770398989394993,-0.2770398989394993
depmap,1,EIF4A1,marginal,1076,29,0.26177803803699684,0.22267508947813386,0.22267508947813386
depmap,1,EIF4A1,residualized,1076,29,0.24482421449560518,0.23308200664492298,0.16271968977843257
depmap,1,EIF4A1,irm,1076,29,0.17499132933984382,0.15179207655559,0.15179207655559
depmap,1,ELL,baseline,1076,29,0.23238850036061737,-0.27335045299644534,-0.27335045299644534
depmap,1,ELL,marginal,1076,29,0.28941449315284845,0.20618022112882195,0.20618022112882195
depmap,1,ELL,residualized,1076,29,0.31700343914504964,0.22341555188847192,0.16407160520117944
depmap,1,ELL,irm,1076,29,0.2035143138503859,0.11748283239315006,0.11748283239315006
depmap,1,EMC3,baseline,1076,29,0.19225039495210078,-0.2828123386651541,-0.2828123386651541
depmap,1,EMC3,marginal,1076,29,0.310246046554847,0.21168433889718574,0.21168433889718574
depmap,1,EMC3,residualized,1076,29,0.3401677356747357,0.2908494358797051,0.20745760126521476
depmap,1,EMC3,irm,1076,29,0.08992390307634468,0.08306841154098463,0.08306841154098463
depmap,1,EP300,baseline,1076,29,0.454667253399236,-0.25665455210648697,-0.25665455210648697
depmap,1,EP300,marginal,1076,29,0.5256296829088383,0.29124349737381894,0.29124349737381894
depmap,1,EP300,residualized,1076,29,0.5194554271464275,0.28100350391894335,0.21537246876493615
depmap,1,EP300,irm,1076,29,0.33090671407395106,0.15529146194302318,0.15529146194302318
depmap,1,ESPL1,baseline,1076,29,0.15662760157805336,-0.27848516532932943,-0.27848516532932943
depmap,1,ESPL1,marginal,1076,29,0.15572406867235694,0.1115586052903766,0.1115586052903766
depmap,1,ESPL1,residualized,1076,29,0.18953107374898132,0.11541829543959914,0.021944012969747732
depmap,1,ESPL1,irm,1076,29,0.10765964515610577,0.061210173796556876,0.061210173796556876
depmap,1,FAM50A,baseline,1076,29,0.2996738240538121,-0.2236910046391011,-0.2236910046391011
depmap,1,FAM50A,marginal,1076,29,0.36114465464132167,0.2332685529780971,0.2332685529780971
depmap,1,FAM50A,residualized,1076,29,0.34257311382367084,0.19736539870323344,0.1362545791129769
depmap,1,FAM50A,irm,1076,29,0.1670835847024412,0.10142339918545093,0.10142339918545093
depmap,1,FARSB,baseline,1076,29,0.1511226440999406,-0.2421286729982454,-0.2421286729982454
depmap,1,FARSB,marginal,1076,29,0.07371354103604194,0.01902709211311052,0.01902709211311052
depmap,1,FARSB,residualized,1076,29,0.1418515088285452,0.0735552459987904,0.011514036657668994
depmap,1,FARSB,irm,1076,29,0.05678172719230498,0.016233398482987868,0.016233398482987868
depmap,1,FAU,baseline,1076,29,0.11020772925232396,-0.25496564059481713,-0.25496564059481713
depmap,1,FAU,marginal,1076,29,0.07800873434473708,0.0412315198938545,0.0412315198938545
depmap,1,FAU,residualized,1076,29,0.11023197539335476,0.06382117054238591,-0.00016288247850554776
depmap,1,FAU,irm,1076,29,0.08059796064673794,0.04420169084586295,0.04420169084586295
depmap,1,FERMT2,baseline,1076,29,0.5912916875859168,-0.26101276387583183,-0.26101276387583183
depmap,1,FERMT2,marginal,1076,29,0.7180969158426955,0.5188298077776796,0.5188298077776796
depmap,1,FERMT2,residualized,1076,29,0.7138677147130071,0.5028817604257304,0.469986304213111
depmap,1,FERMT2,irm,1076,29,0.5232603783991986,0.27198982609730155,0.27198982609730155
depmap,1,GGPS1,baseline,1076,29,0.21972184860757787,-0.2804632181107906,-0.2804632181107906
depmap,1,GGPS1,marginal,1076,29,0.26113135046479036,0.19766894467401705,0.19766894467401705
depmap,1,GGPS1,residualized,1076,29,0.3103290490743443,0.22838234886935818,0.15818920545686355
depmap,1,GGPS1,irm,1076,29,0.21170161289890968,0.1420746769611476,0.1420746769611476
depmap,1,GINS2,baseline,1076,29,0.20373274930598254,-0.2720136637315112,-0.2720136637315112
depmap,1,GINS2,marginal,1076,29,0.1860884058293912,0.12171985901384295,0.12171985901384295
depmap,1,GINS2,residualized,1076,29,0.2000874356336588,0.08043473836996666,-0.0037869389231322205
depmap,1,GINS2,irm,1076,29,0.1481688379855148,0.09502153256471653,0.09502153256471653
depmap,1,GMPS,baseline,1076,29,0.42955720654564844,-0.27313717133343496,-0.27313717133343496
depmap,1,GMPS,marginal,1076,29,0.4713689014538113,0.2776854338998983,0.2776854338998983
depmap,1,GMPS,residualized,1076,29,0.5172241557764812,0.323900229633879,0.2661445400911466
depmap,1,GMPS,irm,1076,29,0.41116930004767477,0.21586197588307454,0.21586197588307454
depmap,1,GPN2,baseline,1076,29,0.18558728982835296,-0.26597456178686535,-0.26597456178686535
depmap,1,GPN2,marginal,1076,29,0.07422448189834305,0.017216741751778696,0.017216741751778696
depmap,1,GPN2,residualized,1076,29,0.16771734220215304,0.04968292765965281,-0.03351213704494176
depmap,1,GPN2,irm,1076,29,0.013505243599141134,-0.017316119873587502,-0.017316119873587502
depmap,1,GPX4,baseline,1076,29,0.41545562556356225,-0.30447096701083365,-0.30447096701083365
depmap,1,GPX4,marginal,1076,29,0.4306750868648876,0.21659152368490558,0.21659152368490558
depmap,1,GPX4,residualized,1076,29,0.4611737227267582,0.23996078961372133,0.15795978032075264
depmap,1,GPX4,irm,1076,29,0.24458523314389352,0.06397955101111336,0.06397955101111336
depmap,1,GRB2,baseline,1076,29,0.4439939887118305,-0.2320313680524619,-0.2320313680524619
depmap,1,GRB2,marginal,1076,29,0.48799071314785,0.2999048299256254,0.2999048299256254
depmap,1,GRB2,residualized,1076,29,0.5068382235576199,0.28381926225598864,0.22767620226631416
depmap,1,GRB2,irm,1076,29,0.27936201952702616,0.11370295040607806,0.11370295040607806
depmap,1,GSPT1,baseline,1076,29,0.2966674207875449,-0.2630438479410184,-0.2630438479410184
depmap,1,GSPT1,marginal,1076,29,0.2355383104778671,0.12857348109534553,0.12857348109534553
depmap,1,GSPT1,residualized,1076,29,0.3195360517201447,0.1452595316757232,0.07103521450577947
depmap,1,GSPT1,irm,1076,29,0.21330838311012754,0.12707318453490826,0.12707318453490826
depmap,1,GTPBP4,baseline,1076,29,-0.013029675727270689,-0.278090825038408,-0.278090825038408
depmap,1,GTPBP4,marginal,1076,29,0.04821632487489768,0.0395943360516547,0.0395943360516547
depmap,1,GTPBP4,residualized,1076,29,0.06882310093191496,0.09191691646360757,-0.00369435153450263
depmap,1,GTPBP4,irm,1076,29,0.048400631337445536,0.03968819055683852,0.03968819055683852
depmap,1,GUK1,baseline,1076,29,0.11193786859194753,-0.26468491130553845,-0.26468491130553845
depmap,1,GUK1,marginal,1076,29,0.24015445853121425,0.19903636619044007,0.19903636619044007
depmap,1,GUK1,residualized,1076,29,0.23154666234411878,0.21511439351347933,0.14502677792515017
depmap,1,GUK1,irm,1076,29,0.1965972570934479,0.15508802438588404,0.15508802438588404
depmap,1,H2BC15,baseline,1067,29,0.20905638178322658,-0.23684736131634476,-0.23684736131634476
depmap,1,H2BC15,marginal,1067,29,0.13987125334393885,0.07650645108465992,0.07650645108465992
depmap,1,H2BC15,residualized,1067,29,0.1929068937146296,0.06277758609526873,0.003234267331042685
depmap,1,H2BC15,irm,1067,29,0.12938606321998233,0.10219851768114355,0.10219851768114355
depmap,1,HMGCS1,baseline,1076,29,0.20755873065758526,-0.2719405037305021,-0.2719405037305021
depmap,1,HMGCS1,marginal,1076,29,0.11162411609951095,0.031031153181988947,0.031031153181988947
depmap,1,HMGCS1,residualized,1076,29,0.2208385790634994,0.11920683583490715,0.052004547660374226
depmap,1,HMGCS1,irm,1076,29,0.15322935614806515,0.08681486242575367,0.08681486242575367
depmap,1,HNF1B,baseline,1076,29,0.4178330486338068,-0.2889384339113741,-0.2889384339113741
depmap,1,HNF1B,marginal,1076,29,0.6972896712671455,0.6005699964857604,0.6005699964857604
depmap,1,HNF1B,residualized,1076,29,0.6727527400378299,0.590816517396082,0.5498025848765731
depmap,1,HNF1B,irm,1076,29,0.5597296019923441,0.45278001666918816,0.45278001666918816
depmap,1,HNRNPH1,baseline,1076,29,0.3217608921483015,-0.25360825359218275,-0.25360825359218275
depmap,1,HNRNPH1,marginal,1076,29,0.3812059241087988,0.2547398902417909,0.2547398902417909
depmap,1,HNRNPH1,residualized,1076,29,0.43686074245744244,0.3203545075038875,0.27412512328110183
depmap,1,HNRNPH1,irm,1076,29,0.29749181633139554,0.1837790583701091,0.1837790583701091
depmap,1,INTS6,baseline,1076,29,0.22274785680869555,-0.2407036702178243,-0.2407036702178243
depmap,1,INTS6,marginal,1076,29,0.3171742107577811,0.22588943522561628,0.22588943522561628
depmap,1,INTS6,residualized,1076,29,0.28416950030964233,0.1804097739731039,0.09520916414282345
depmap,1,INTS6,irm,1076,29,0.17069020510126273,0.1032979856003258,0.1032979856003258
depmap,1,ITGAV,baseline,1076,29,0.48523721772057277,-0.23625151067556366,-0.23625151067556366
depmap,1,ITGAV,marginal,1076,29,0.6891278687181861,0.5543991152185599,0.5543991152185599
depmap,1,ITGAV,residualized,1076,29,0.6855339790543579,0.555757773913375,0.5228294576033887
depmap,1,ITGAV,irm,1076,29,0.5960984569541439,0.43194424276236104,0.43194424276236104
depmap,1,KEAP1,baseline,1076,29,0.1914575661646404,-0.28480051143628926,-0.28480051143628926
depmap,1,KEAP1,marginal,1076,29,0.29498730736742057,0.22082057575398187,0.22082057575398187
depmap,1,KEAP1,residualized,1076,29,0.31476153019384734,0.2630537143847245,0.1815002683063503
depmap,1,KEAP1,irm,1076,29,0.17940599176164293,0.1129517500077383,0.1129517500077383
depmap,1,KIF11,baseline,1076,29,0.1565637334271576,-0.2531653685388336,-0.2531653685388336
depmap,1,KIF11,marginal,1076,29,0.13494712066760473,0.07958470814797303,0.07958470814797303
depmap,1,KIF11,residualized,1076,29,0.11740845949915651,0.018603563579379485,-0.058955270881033216
depmap,1,KIF11,irm,1076,29,0.10312834211937119,0.049119076667924304,0.049119076667924304
depmap,1,KIF18A,baseline,1076,29,0.2274873589868747,-0.2595537877104268,-0.2595537877104268
depmap,1,KIF18A,marginal,1076,29,0.3424423685697767,0.2455143927733516,0.2455143927733516
depmap,1,KIF18A,residualized,1076,29,0.30748839261231864,0.2269349438387916,0.1686956748114507
depmap,1,KIF18A,irm,1076,29,0.23069198249702502,0.15188955002167515,0.15188955002167515
depmap,1,KLF5,baseline,1076,29,0.524229833924489,-0.2241671397198581,-0.2241671397198581
depmap,1,KLF5,marginal,1076,29,0.6375744608952194,0.4351553434179409,0.4351553434179409
depmap,1,KLF5,residualized,1076,29,0.623335414494065,0.4002761063394099,0.365958224431898
depmap,1,KLF5,irm,1076,29,0.40878743707025966,0.22702797713169492,0.22702797713169492
depmap,1,KRAS,baseline,1076,29,0.5444835578217309,-0.25097148991131724,-0.25097148991131724
depmap,1,KRAS,marginal,1076,29,0.5937905992954928,0.37327279440040556,0.37327279440040556
depmap,1,KRAS,residualized,1076,29,0.6109132688752439,0.3413814430560506,0.28419870556131116
depmap,1,KRAS,irm,1076,29,0.43832632479897127,0.23583998725689626,0.23583998725689626
depmap,1,LONP1,baseline,1076,29,0.18287665647568407,-0.2796117294138345,-0.2796117294138345
depmap,1,LONP1,marginal,1076,29,0.1940233959884229,0.12604328434034331,0.12604328434034331
depmap,1,LONP1,residualized,1076,29,0.20960484535105287,0.13195706180966899,0.06480943972573265
depmap,1,LONP1,irm,1076,29,0.15393065855645452,0.09785895194172346,0.09785895194172346
depmap,1,LSM8,baseline,1076,29,0.1757806865949824,-0.2639376591461467,-0.2639376591461467
depmap,1,LSM8,marginal,1076,29,0.14957806454112513,0.06320386857442264,0.06320386857442264
depmap,1,LSM8,residualized,1076,29,0.18833710442213536,0.10690855987383291,0.0317335004020883
depmap,1,LSM8,irm,1076,29,0.11629044909431097,0.046432918820959096,0.046432918820959096
depmap,1,MAD2L2,baseline,1076,29,0.16050536216317923,-0.25567456930670207,-0.25567456930670207
depmap,1,MAD2L2,marginal,1076,29,0.25561740887444606,0.19379599589697402,0.19379599589697402
depmap,1,MAD2L2,residualized,1076,29,0.26192088943903674,0.22028354368019565,0.1435493832709177
depmap,1,MAD2L2,irm,1076,29,0.16847354351634108,0.12241376042721167,0.12241376042721167
depmap,1,MAGOH,baseline,1076,29,0.14858019532750857,-0.2673138144607381,-0.2673138144607381
depmap,1,MAGOH,marginal,1076,29,0.37279342917886105,0.32153179736483395,0.32153179736483395
depmap,1,MAGOH,residualized,1076,29,0.3144986569584663,0.2818188424199193,0.2231317585677054
depmap,1,MAGOH,irm,1076,29,0.2248133976983972,0.188835514254767,0.188835514254767
depmap,1,MARS2,baseline,1076,29,0.1480514627338447,-0.23410094008736324,-0.23410094008736324
depmap,1,MARS2,marginal,1076,29,0.26360629563597054,0.21394927665984492,0.21394927665984492
depmap,1,MARS2,residualized,1076,29,0.30004083745734417,0.26676612968393126,0.21003586221730544
depmap,1,MARS2,irm,1076,29,0.08714204223377138,0.07442182355724693,0.07442182355724693
depmap,1,MAT2A,baseline,1076,29,0.36808720130510575,-0.2727374196469142,-0.2727374196469142
depmap,1,MAT2A,marginal,1076,29,0.23042569705746893,0.08116599401780701,0.08116599401780701
depmap,1,MAT2A,residualized,1076,29,0.3739969654184646,0.17764706796977645,0.11698705824773506
depmap,1,MAT2A,irm,1076,29,0.16229655597286763,0.010290630626862026,0.010290630626862026
depmap,1,MCL1,baseline,1076,29,0.24608890553383958,-0.25709326471025395,-0.25709326471025395
depmap,1,MCL1,marginal,1076,29,0.43428717122776556,0.35981550364807874,0.35981550364807874
depmap,1,MCL1,residualized,1076,29,0.43794214127713066,0.37615235029398303,0.3348042051021785
depmap,1,MCL1,irm,1076,29,0.2040490084225335,0.20492894247613705,0.20492894247613705
depmap,1,MDM2,baseline,1076,29,0.4169052250000131,-0.22919206666980058,-0.22919206666980058
depmap,1,MDM2,marginal,1076,29,0.6952048270558783,0.5956045587589259,0.5956045587589259
depmap,1,MDM2,residualized,1076,29,0.6760660701063944,0.5937268269875547,0.5515298587614494
depmap,1,MDM2,irm,1076,29,0.5105374912586909,0.38657204551845303,0.38657204551845303
depmap,1,MED1,baseline,1076,29,0.23148758512349035,-0.2558955554390969,-0.2558955554390969
depmap,1,MED1,marginal,1076,29,0.4383656213678417,0.3507835500967068,0.3507835500967068
depmap,1,MED1,residualized,1076,29,0.39540515373205076,0.3327062792664726,0.28279556365110486
depmap,1,MED1,irm,1076,29,0.31074283682989995,0.252153973244646,0.252153973244646
depmap,1,MED12,baseline,1076,29,0.37735513178170643,-0.257224341286642,-0.257224341286642
depmap,1,MED12,marginal,1076,29,0.46894373811088874,0.3145521344203796,0.3145521344203796
depmap,1,MED12,residualized,1076,29,0.468017668303951,0.3053934660356665,0.24679019505790556
depmap,1,MED12,irm,1076,29,0.3299329534400147,0.23610067618979463,0.23610067618979463
depmap,1,MMS22L,baseline,1076,29,0.06358907321022908,-0.27076286413529854,-0.27076286413529854
depmap,1,MMS22L,marginal,1076,29,0.18505926866040207,0.14717163059284213,0.14717163059284213
depmap,1,MMS22L,residualized,1076,29,0.13536779586675743,0.11514754560657676,0.0422485423170533
depmap,1,MMS22L,irm,1076,29,0.13495052959187046,0.11213969071457337,0.11213969071457337
depmap,1,MRPL33,baseline,1076,29,0.166816397532968,-0.25125435459136725,-0.25125435459136725
depmap,1,MRPL33,marginal,1076,29,0.2856464445678454,0.22164690494664877,0.22164690494664877
depmap,1,MRPL33,residualized,1076,29,0.289146844155565,0.24808836916181806,0.1836401397038635
depmap,1,MRPL33,irm,1076,29,0.13989556301219194,0.12406216860840517,0.12406216860840517
depmap,1,MRPL57,baseline,1076,29,0.1616603567082348,-0.2378273786933466,-0.2378273786933466
depmap,1,MRPL57,marginal,1076,29,0.25634975293393586,0.1940504236056419,0.1940504236056419
depmap,1,MRPL57,residualized,1076,29,0.2661490482398323,0.22173370007514595,0.1775730164994327
depmap,1,MRPL57,irm,1076,29,0.22908371709615333,0.19890372827302283,0.19890372827302283
depmap,1,MSTO1,baseline,1076,29,0.1800092426155112,-0.2975956928881096,-0.2975956928881096
depmap,1,MSTO1,marginal,1076,29,0.3469222041279209,0.2854538845281499,0.2854538845281499
depmap,1,MSTO1,residualized,1076,29,0.3461663644023037,0.3031309098064736,0.23970638254114346
depmap,1,MSTO1,irm,1076,29,0.21343829462367656,0.17985910636244887,0.17985910636244887
depmap,1,MYC,baseline,1076,29,0.4276943945193323,-0.29046747479238405,-0.29046747479238405
depmap,1,MYC,marginal,1076,29,0.4933793888901864,0.32154459321523376,0.32154459321523376
depmap,1,MYC,residualized,1076,29,0.5392017487278257,0.37363599730727437,0.32591911381041594
depmap,1,MYC,irm,1076,29,0.42771292119140764,0.23603058393808307,0.23603058393808307
depmap,1,MYH9,baseline,1076,29,0.23847526090582774,-0.283949007436369,-0.283949007436369
depmap,1,MYH9,marginal,1076,29,0.4651424403682797,0.3819094415572269,0.3819094415572269
depmap,1,MYH9,residualized,1076,29,0.4025349905650612,0.33635040535426836,0.2812656552329732
depmap,1,MYH9,irm,1076,29,0.2642745299353796,0.22249794054196784,0.22249794054196784
depmap,1,NAA10,baseline,1076,29,0.12656295910027182,-0.29124897194367066,-0.29124897194367066
depmap,1,NAA10,marginal,1076,29,0.23879533576436285,0.19717962980502796,0.19717962980502796
depmap,1,NAA10,residualized,1076,29,0.33434467867672296,0.3198587906927719,0.26607372474019375
depmap,1,NAA10,irm,1076,29,0.16296334405139645,0.13312937224763927,0.13312937224763927
depmap,1,NAPG,baseline,1076,29,0.05775413259911092,-0.2803405461802888,-0.2803405461802888
depmap,1,NAPG,marginal,1076,29,0.3405530725743405,0.30975469619925466,0.30975469619925466
depmap,1,NAPG,residualized,1076,29,0.24926769635070117,0.25233287131427157,0.19035692884486113
depmap,1,NAPG,irm,1076,29,0.1678844471318971,0.1605901111962586,0.1605901111962586
depmap,1,NCAPD3,baseline,1076,29,0.2358988395351455,-0.2572420198244798,-0.2572420198244798
depmap,1,NCAPD3,marginal,1076,29,0.35572307454604124,0.2526857748479913,0.2526857748479913
depmap,1,NCAPD3,residualized,1076,29,0.32877203710707636,0.23295500345633813,0.1659476361416658
depmap,1,NCAPD3,irm,1076,29,0.21969314026278192,0.14619559929947196,0.14619559929947196
depmap,1,NELFB,baseline,1076,29,0.22210742210388046,-0.28434573540869945,-0.28434573540869945
depmap,1,NELFB,marginal,1076,29,0.27641538454559816,0.17203938825818985,0.17203938825818985
depmap,1,NELFB,residualized,1076,29,0.245559562962394,0.140249768006269,0.054926440779951353
depmap,1,NELFB,irm,1076,29,0.15390215734057072,0.08441803572047914,0.08441803572047914
depmap,1,NF2,baseline,1076,29,0.16103620892843826,-0.24164037353795784,-0.24164037353795784
depmap,1,NF2,marginal,1076,29,0.390382861404062,0.34676754203530713,0.34676754203530713
depmap,1,NF2,residualized,1076,29,0.36514348529149415,0.34068927483996486,0.2786335772125041
depmap,1,NF2,irm,1076,29,0.18583470647790382,0.17616251558333806,0.17616251558333806
depmap,1,NHLRC2,baseline,1076,29,0.26968109221406095,-0.25930906524452085,-0.25930906524452085
depmap,1,NHLRC2,marginal,1076,29,0.4317988507187116,0.35379477964857686,0.35379477964857686
depmap,1,NHLRC2,residualized,1076,29,0.40386210325476274,0.31423718930212297,0.27156707138785147
depmap,1,NHLRC2,irm,1076,29,0.29724589152202907,0.2323604923422145,0.2323604923422145
depmap,1,NMNAT1,baseline,1076,29,0.5521025567895977,-0.22667268647279037,-0.22667268647279037
depmap,1,NMNAT1,marginal,1076,29,0.5471795993746653,0.1874458793860298,0.1874458793860298
depmap,1,NMNAT1,residualized,1076,29,0.5747632341309299,0.22806150598474725,0.1812664812909825
depmap,1,NMNAT1,irm,1076,29,0.3514139325298805,0.03666688128416457,0.03666688128416457
depmap,1,NPM1,baseline,276,21,0.04411127360701071,-0.4362224729074587,-0.4362224729074587
depmap,1,NPM1,marginal,276,21,0.0774203797070767,-0.023337516724906436,-0.023337516724906436
depmap,1,NPM1,residualized,276,21,0.1530489305619775,0.1763084814190552,-0.042701971451966074
depmap,1,NPM1,irm,276,21,0.02345676222356215,-0.06944006978789892,-0.06944006978789892
depmap,1,NSF,baseline,1076,29,0.04894745869618399,-0.23193859110394038,-0.23193859110394038
depmap,1,NSF,marginal,1076,29,0.05842745268730785,0.035502034112932575,0.035502034112932575
depmap,1,NSF,residualized,1076,29,0.0728082741414525,0.050811910484080756,-0.011261017749619606
depmap,1,NSF,irm,1076,29,0.029409465187086405,0.017805917291557224,0.017805917291557224
depmap,1,NUP43,baseline,1076,29,0.16600144455209345,-0.25691473337018333,-0.25691473337018333
depmap,1,NUP43,marginal,1076,29,0.31052885705374345,0.24823043783369197,0.24823043783369197
depmap,1,NUP43,residualized,1076,29,0.2802420912860664,0.23399052089243855,0.1831786881192565
depmap,1,NUP43,irm,1076,29,0.22382258176066022,0.16240315947797548,0.16240315947797548
depmap,1,NXT1,baseline,1076,29,0.14620865440658234,-0.3259705976398467,-0.3259705976398467
depmap,1,NXT1,marginal,1076,29,0.40814237747603427,0.35396165816156605,0.35396165816156605
depmap,1,NXT1,residualized,1076,29,0.4062304807351708,0.38719588376831365,0.3323935560689148
depmap,1,NXT1,irm,1076,29,0.16072244944674935,0.13398307546524604,0.13398307546524604
depmap,1,ORC6,baseline,1076,29,0.19550798720285154,-0.24277148659148295,-0.24277148659148295
depmap,1,ORC6,marginal,1076,29,0.2654940531450802,0.2225535525611215,0.2225535525611215
depmap,1,ORC6,residualized,1076,29,0.31361735913468985,0.25520180313656426,0.19740900064185088
depmap,1,ORC6,irm,1076,29,0.15489939218272464,0.10273863567747749,0.10273863567747749
depmap,1,PCNA,baseline,1076,29,0.1916448700658598,-0.26644059774375284,-0.26644059774375284
depmap,1,PCNA,marginal,1076,29,0.045853187162286944,-0.009677809461245076,-0.009677809461245076
depmap,1,PCNA,residualized,1076,29,0.16940604973115395,0.06294096296877269,-0.002702807820442506
depmap,1,PCNA,irm,1076,29,0.08939955057519511,0.058334616095957165,0.058334616095957165
